time_s,tp_per_leg_nm,left_theta_world_rad,right_theta_world_rad
5.897000000000304,0.0,0.012504764613780493,0.012504764613780427
5.898000000000304,0.0,0.012484342478934327,0.012484342478934258
5.899000000000305,0.0,0.012463885322134891,0.012463885322134891
5.900000000000305,0.0,0.012443393564258123,0.012443393564257988
5.901000000000305,0.0,0.012422867624343718,0.012422867624343718
5.902000000000306,0.0,0.01240230791960103,0.012402307919600961
5.903000000000306,0.0,0.012381714865412372,0.012381714865412301
5.904000000000306,0.0,0.012361088875339777,0.012361088875339777
5.905000000000307,0.0,0.012340430361128802,0.012340430361128734
5.906000000000307,0.0,0.0123197397327135,0.0123197397327135
5.907000000000307,0.0,0.012299017398221453,0.012299017398221453
5.908000000000308,0.0,0.012278263763979298,0.012278263763979298
5.909000000000308,0.0,0.012257479234516313,0.012257479234516245
5.910000000000308,0.0,0.01223666421257031,0.01223666421257031
5.911000000000309,0.0,0.01221581909909222,0.01221581909909222
5.912000000000309,0.0,0.012194944293251117,0.012194944293251117
5.913000000000309,0.0,0.012174040192438864,0.012174040192438864
5.91400000000031,0.0,0.012153107192275126,0.012153107192275126
5.91500000000031,0.0,0.012132145686611903,0.012132145686611903
5.91600000000031,0.0,0.01211115606753881,0.01211115606753881
5.917000000000311,0.0,0.01209013872538821,0.01209013872538821
5.918000000000311,0.0,0.012069094048738467,0.012069094048738535
5.919000000000311,0.0,0.012048022424421316,0.012048022424421316
5.920000000000312,0.0,0.012026924237524106,0.012026924237524106
5.921000000000312,0.0,0.012005799871396956,0.012005799871397023
5.922000000000312,0.0,0.011984649707655263,0.01198464970765533
5.923000000000313,0.0,0.011963474126186755,0.011963474126186757
5.924000000000313,0.0,0.011942273505154383,0.011942273505154383
5.925000000000313,0.0,0.011921048221002544,0.011921048221002612
5.926000000000314,0.0,0.011899798648461097,0.011899798648461097
5.927000000000314,0.0,0.011878525160550478,0.011878525160550546
5.928000000000314,0.0,0.011857228128586054,0.011857228128586054
5.929000000000315,0.0,0.011835907922183872,0.011835907922183872
5.930000000000315,0.0,0.011814564909264084,0.011814564909264084
5.931000000000315,0.0,0.011793199456056813,0.01179319945605688
5.932000000000316,0.0,0.01177181192710666,0.01177181192710666
5.933000000000316,0.0,0.011750402685276834,0.011750402685276901
5.934000000000316,0.0,0.011728972091754714,0.011728972091754782
5.935000000000317,0.0,0.011707520506056375,0.011707520506056446
5.936000000000317,0.0,0.011686048286031132,0.011686048286031132
5.937000000000317,0.0,0.011664555787866071,0.011664555787866071
5.938000000000318,0.0,0.011643043366091392,0.011643043366091392
5.939000000000318,0.0,0.011621511373584633,0.0116215113735847
5.940000000000318,0.0,0.011599960161575844,0.011599960161575844
5.941000000000319,0.0,0.011578390079651482,0.011578390079651618
5.942000000000319,0.0,0.01155680147576015,0.011556801475760216
5.943000000000319,0.0,0.011535194696216526,0.011535194696216661
5.94400000000032,0.0,0.011513570085706306,0.011513570085706306
5.94500000000032,0.0,0.011491927987290951,0.011491927987291019
5.94600000000032,0.0,0.011470268742412287,0.011470268742412422
5.947000000000321,0.0,0.01144859269089732,0.011448592690897388
5.948000000000321,0.0,0.011426900170962082,0.01142690017096215
5.949000000000321,0.0,0.01140519151921836,0.011405191519218425
5.950000000000322,0.0,0.011383467070675425,0.01138346707067556
5.951000000000322,0.0,0.011361727158747184,0.011361727158747248
5.952000000000322,0.0,0.0113399721152556,0.011339972115255736
5.953000000000323,0.0,0.011318202270435453,0.011318202270435587
5.954000000000323,0.0,0.011296417952939345,0.011296417952939411
5.955000000000323,0.0,0.01127461948984177,0.01127461948984177
5.956000000000324,0.0,0.011252807206644124,0.011252807206644259
5.957000000000324,0.0,0.011230981427279449,0.011230981427279584
5.958000000000324,0.0,0.011209142474116494,0.01120914247411656
5.959000000000325,0.0,0.011187290667964879,0.011187290667964946
5.960000000000325,0.0,0.011165426328079067,0.011165426328079134
5.961000000000325,0.0,0.011143549772163468,0.011143549772163669
5.962000000000326,0.0,0.011121661316377035,0.011121661316377105
5.963000000000326,0.0,0.011099761275337407,0.011099761275337407
5.964000000000326,0.0,0.011077849962125711,0.011077849962125847
5.965000000000327,0.0,0.011055927688291308,0.011055927688291445
5.966000000000327,0.0,0.01103399476385593,0.01103399476385593
5.967000000000327,0.0,0.011012051497318556,0.01101205149731869
5.968000000000328,0.0,0.010990098195659817,0.010990098195660018
5.969000000000328,0.0,0.010968135164346337,0.01096813516434654
5.970000000000328,0.0,0.010946162707335942,0.010946162707336012
5.971000000000329,0.0,0.01092418112708093,0.010924181127081134
5.972000000000329,0.0,0.010902190724534364,0.010902190724534432
5.973000000000329,0.0,0.01088019179915257,0.010880191799152637
5.97400000000033,0.0,0.010858184648901049,0.010858184648901252
