time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,wheel_torque,pitch_torque
5.511,1.4359747929000757,-0.00011194820467578655,-1.5181553694885603,-0.20893419384650752,-1.5704986995488854,-0.00042867507129684776,-0.09147289350424291,-2.0
5.516,1.4359693072379747,-0.0025256897514694737,-1.5191976189549605,-0.2081275431988936,-1.5705001250106203,-0.00018102579955001004,-0.09085952748756508,-2.0
5.521,1.4359522575751216,-0.004684528329152773,-1.5202358577689026,-0.20732951106965308,-1.570500175595503,0.00010633763618397653,-0.09025371978646778,-2.0
5.526,1.4359249346117482,-0.006583087517645967,-1.521270148446039,-0.2065462558254006,-1.5704987673786348,0.0003971342300511249,-0.089677950300436,-2.0
5.531,1.435888636194476,-0.008139878726514633,-1.5223005919738948,-0.2057949768138848,-1.5704959583675029,0.0006676320513042829,-0.08913692539294114,-2.0
5.5360000000000005,1.435858571411287,-0.0001964302502775528,-1.523330743259344,-0.20640769702705763,-1.5704922807605615,0.0007037367204769345,-0.08371321205576653,-2.0
5.541,1.435881426629209,0.009593436105120841,-1.5243652136648207,-0.20695537832325683,-1.5704903616943435,0.00010903838823392799,-0.07859307308796769,-2.0
5.546,1.4359261408217217,0.007235821722390274,-1.5253955843153917,-0.20550008772242284,-1.5704916105080895,-0.0004295857672193278,-0.08697423580443196,-2.0
5.551,1.4359562996615383,0.004258314723062297,-1.5264200162538561,-0.20450657346449816,-1.5704943871810415,-0.0006002639675200962,-0.08951256428289366,-2.0
5.556,1.4359719353949383,0.0014726094191480161,-1.5274400991814274,-0.20369266137695632,-1.5704972736569793,-0.0005381704620881663,-0.0893679403102524,-2.0
5.561,1.4359740846086775,-0.001086395579941266,-1.5284561830154482,-0.20289966954064112,-1.570499407231384,-0.00033924602991761285,-0.08880140403711,-2.0
5.566,1.4359639277510516,-0.0033990447045498537,-1.5294683169766956,-0.20211241337838382,-1.570500315192068,-7.076367989561684e-05,-0.08819134642659986,-2.0
5.571,1.435942715759996,-0.0054555561824700255,-1.5304765436727978,-0.20133590526024148,-1.5704997952467141,0.00022128504614928897,-0.08760472970871401,-2.0
5.5760000000000005,1.4359117422203922,-0.007252312375881975,-1.5314809363842519,-0.2005762236436535,-1.5704978263799132,0.0005062868391076409,-0.08704969459990895,-2.0
5.581,1.435873110390709,-0.0066811148555324185,-1.5324820245456783,-0.20014844024922734,-1.5704945256588607,0.0007479968331778445,-0.08596847803028528,-2.0
5.586,1.435860595039916,0.004799106546917963,-1.5334859518801132,-0.20123922537055908,-1.5704911429633368,0.0005310490853822998,-0.07765737701739571,-2.0
5.591,1.4359002789085786,0.009116474000119,-1.5344918651672965,-0.20080228777439407,-1.570490542180713,-0.0001559544009127391,-0.0787227900447419,-2.0
5.596,1.4359396735001435,0.006046543626359663,-1.5354915383294823,-0.19944091206280554,-1.5704926018674692,-0.0005315520742555674,-0.08648617629704379,-2.0
5.601,1.4359640162979466,0.0031385538667372463,-1.5364861614021537,-0.19859107163028977,-1.570495554219563,-0.000597381770214273,-0.08722478763513163,-2.0
5.606,1.4359742179613684,0.00043785433825136203,-1.5374767698799843,-0.19780923047410823,-1.5704982227227544,-0.0004720576469139343,-0.08679679695768737,-2.0
5.611,1.4359713802109046,-0.0020262700540223623,-1.5384634917920235,-0.19703480841298646,-1.570499914091853,-0.00023914877632182552,-0.08619842361969741,-2.0
5.6160000000000005,1.435956723843213,-0.004237306860151821,-1.5394463594267802,-0.19626736126792055,-1.5705002735358033,4.318185952931213e-05,-0.08559924111359717,-2.0
