step,time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,x_velocity_reference,wheel_torque,pitch_torque,left_pitch_torque,right_pitch_torque,base_height,max_abs_ctrl,left_length,right_length,left_length_error,right_length_error,left_length_force_raw,right_length_force_raw,left_length_force,right_length_force,left_length_integral,right_length_integral,left_theta_force_scale,right_theta_force_scale,left_front_tau,left_rear_tau,right_front_tau,right_rear_tau,left_theta,right_theta,left_branch_violation,right_branch_violation,left_front_ctrl,left_rear_ctrl,left_wheel_ctrl,right_front_ctrl,right_rear_ctrl,right_wheel_ctrl,left_front_motor_tau,left_rear_motor_tau,left_wheel_motor_tau,right_front_motor_tau,right_rear_motor_tau,right_wheel_motor_tau,left_wheel_speed,right_wheel_speed
51,0.051000000000000004,5.237839434696522e-06,7.06637531094243e-05,-0.028002408205373485,-3.101901512226252e-05,-0.0016289052215325258,-8.180335472784615e-05,0.0,-0.001276549332315065,0.0014562116358288833,0.0007280658911676722,0.0007281457446612111,0.4846285332573537,0.12452897202016917,0.3501877392536392,0.35018773925062463,-0.00018773925363924082,-0.00018773925062465224,34.45102326191747,34.451023263269505,34.45102326191747,34.451023263269505,0.0,0.0,1.0,1.0,5.603803740907613,-5.601398212892942,5.603803715249414,-5.601398239114733,5.2407134418697025e-06,5.234965427523341e-06,0.0,0.0,0.12452897202016917,-0.12447551584206538,-5.3189555513127714e-05,0.12452897144998697,-0.12447551642477185,-5.3189555513127714e-05,5.603803740907613,-5.601398212892942,-0.0006382746661575325,5.603803715249414,-5.601398239114733,-0.0006382746661575325,-0.0003649364129990697,-0.00036492276634828366
56,0.056,5.604874530074639e-06,7.751147129896708e-05,-0.028002572828473613,-3.42070163426262e-05,-0.0016293492165672808,-9.354549813372e-05,0.0,-0.001275632699055553,0.001426103523017145,0.0007130122604757307,0.0007130912625414143,0.48462853686133484,0.12452907143635707,0.35018774281161047,0.35018774280858656,-0.00018774281161049178,-0.00018774280858657733,34.45101628352589,34.45101628488589,34.45101628352589,34.45101628488589,0.0,0.0,1.0,1.0,5.603808214636068,-5.601390745625865,5.603808189250805,-5.601390771579958,5.607740706732024e-06,5.6020083534172535e-06,0.0,0.0,0.12452907143635707,-0.124475349902797,-5.315136246064804e-05,0.12452907087224012,-0.12447535047955462,-5.315136246064804e-05,5.603808214636068,-5.601390745625865,-0.0006378163495277765,5.603808189250805,-5.601390771579958,-0.0006378163495277765,-0.0004024427304264714,-0.00040242824234120394
61,0.061,6.0060605237001625e-06,8.431565623679552e-05,-0.02800275364084697,-3.74780376602722e-05,-0.0016298537547168872,-0.00010589614458789132,0.0,-0.0012751665251374048,0.0013958223708599444,0.0006978720871383917,0.0006979502837215528,0.48462854080424594,0.12452917835267362,0.35018774670685704,0.3501877467038236,-0.00018774670685706152,-0.00018774670382359915,34.45100943521389,34.45100943657996,34.45100943521389,34.45100943657996,0.0,0.0,1.0,1.0,5.603813025870313,-5.6013836987110475,5.603813000801255,-5.60138372435044,6.008918513688106e-06,6.003202533712219e-06,0.0,0.0,0.12452917835267362,-0.12447519330468994,-5.313193854739187e-05,0.12452917779558344,-0.12447519387445423,-5.313193854739187e-05,5.603813025870313,-5.6013836987110475,-0.0006375832625687024,5.603813000801255,-5.60138372435044,-0.0006375832625687024,-0.00044092571924200455,-0.0004409104609996943
66,0.066,6.441176434951695e-06,9.10734921734858e-05,-0.028002951056728568,-4.083193732505579e-05,-0.0016304218416018969,-0.00011884414599286118,0.0,-0.0012751472161021855,0.001365306798673307,0.0006826146804748847,0.0006826921181984222,0.4846285450703596,0.12452928663326125,0.35018775092599597,0.35018775092295296,-0.00018775092599598864,-0.00018775092295297835,34.451002682261155,34.45100268363153,34.451002682261155,34.45100268363153,0.0,0.0,1.0,1.0,5.603817898496756,-5.601376621355641,5.603817873725368,-5.601376646698319,6.444025918734412e-06,6.438326951168978e-06,0.0,0.0,0.12452928663326125,-0.12447503603012536,-5.313113400425773e-05,0.12452928608278595,-0.12447503659329598,-5.313113400425773e-05,5.603817898496756,-5.601376621355641,-0.0006375736080510928,5.603817873725368,-5.601376646698319,-0.0006375736080510928,-0.0004803837131446157,-0.0004803677533272852
71,0.07100000000000001,6.909982055276612e-06,9.778079988959587e-05,-0.028003165491011776,-4.426888405725412e-05,-0.0016310564378092147,-0.0001323808024863198,0.0,-0.0012755704170019616,0.0013345427133209407,0.00066723299602852,0.0006673097172924207,0.48462854964119373,0.12452939653430377,0.3501877554530766,0.35018775545002406,-0.00018775545307664343,-0.00018775545002408522,34.450996078589455,34.45099607996254,34.450996078589455,34.45099607996254,0.0,0.0,1.0,1.0,5.60382284404367,-5.601369519565595,5.603822819553099,-5.601369544627916,6.91282274724139e-06,6.907141363311833e-06,0.0,0.0,0.12452939653430377,-0.12447487821256878,-5.314876737508173e-05,0.12452939599006888,-0.12447487876950925,-5.314876737508173e-05,5.60382284404367,-5.601369519565595,-0.0006377852085009808,5.603822819553099,-5.601369544627916,-0.0006377852085009808,-0.0005208186993666831,-0.0005208021019804726
76,0.076,7.412216795207352e-06,0.00010443365801038938,-0.02800339735947317,-4.778905974721131e-05,-0.0016317604610791641,-0.00014649762605349576,0.0,-0.001276432005570721,0.00130351802754349,0.0006517209922761169,0.0006517970352673732,0.48462855449590764,0.12452950828423642,0.3501877602694037,0.35018776026634163,-0.00018776026940370283,-0.00018776026634165222,34.45098967285723,34.45098967423142,34.45098967285723,34.45098967423142,0.0,0.0,1.0,1.0,5.603827872790639,-5.601362398884189,5.60382784856568,-5.6013624236808575,7.415048440058279e-06,7.409385150356424e-06,0.0,0.0,0.12452950828423642,-0.12447471997520419,-5.3184666898780046e-05,0.124529507745904,-0.12447472052624128,-5.3184666898780046e-05,5.603827872790639,-5.601362398884189,-0.0006382160027853605,5.60382784856568,-5.6013624236808575,-0.0006382160027853605,-0.0005622328198481852,-0.0005622156447920809
81,0.081,7.947572420823537e-06,0.00011100082932847823,-0.028003647086087928,-5.139627304085258e-05,-0.0016325368640648953,-0.00016122407195287637,0.0,-0.00127772947417426,0.001272531294786842,0.0006362279517109915,0.0006363033430758505,0.4846285596066286,0.12452962245504154,0.3501877653511078,0.3501877653480366,-0.0001877653511078159,-0.00018776534803660594,34.45098365827176,34.45098365964579,34.45098365827176,34.45098365964579,0.0,0.0,1.0,1.0,5.603833010476869,-5.601354074012659,5.603832986426552,-5.601354098638098,7.950394788984517e-06,7.94475005266256e-06,0.0,0.0,0.12452962245504154,-0.12447453497805909,-5.3238728090594164e-05,0.12452962192059004,-0.12447453552529107,-5.3238728090594164e-05,5.603833010476869,-5.601354074012659,-0.00063886473708713,5.603832986426552,-5.601354098638098,-0.00063886473708713,-0.0006046708875638531,-0.0006046531839856194
86,0.08600000000000001,8.515586320128778e-06,0.00011749414620404363,-0.028003915110306903,-5.5089456206517286e-05,-0.001633388688715009,-0.00017653182656041731,0.0,-0.0012794555298908305,0.0012416595385915316,0.0006207923886694201,0.0006208671499221115,0.48462856493489237,0.1245297366486935,0.35018777065875145,0.3501877706556712,-0.0001877706587514738,-0.00018777065567121554,34.45097811248065,34.45097811385327,34.45097811248065,34.45097811385327,0.0,0.0,1.0,1.0,5.6038381491912075,-5.6013471230980345,5.603838125387244,-5.601347147476286,8.51839919811366e-06,8.512773442143896e-06,0.0,0.0,0.1245297366486935,-0.12447438051328966,-5.331064707878461e-05,0.12452973611971654,-0.12447438105502857,-5.331064707878461e-05,5.6038381491912075,-5.6013471230980345,-0.0006397277649454153,5.603838125387244,-5.601347147476286,-0.0006397277649454153,-0.0006481203420197552,-0.0006481021569571222
91,0.091,9.115961022572664e-06,0.00012393346286254675,-0.0280042018492294,-5.8865622751141467e-05,-0.001634318679190842,-0.00019238132195758417,0.0,-0.0012816049902516246,0.001210341147797903,0.0006051334925808194,0.0006052076552170836,0.48462857045604757,0.12452985377330186,0.3501877761680417,0.3501877761649528,-0.00018777616804172004,-0.00018777616495280203,34.45097284018942,34.45097284155928,34.45097284018942,34.45097284155928,0.0,0.0,1.0,1.0,5.603843419798584,-5.601340129124258,5.603843396228429,-5.601340153267446,9.118764219920302e-06,9.113157825225025e-06,0.0,0.0,0.12452985377330186,-0.12447422509165018,-5.3400207927151026e-05,0.12452985324952065,-0.12447422562816547,-5.3400207927151026e-05,5.603843419798584,-5.601340129124258,-0.0006408024951258123,5.603843396228429,-5.601340153267446,-0.0006408024951258123,-0.0006925460475322717,-0.0006925274289651744
96,0.096,9.74841549868618e-06,0.00013031342648266568,-0.028004507717973075,-6.272487736071021e-05,-0.0016353295298471176,-0.00020876768629823534,0.0,-0.0012841779209856099,0.0011786043105954814,0.000589265358788118,0.0005893389518073634,0.4846285761448602,0.12452997385121299,0.35018778185553867,0.3501877818524415,-0.00018778185553869342,-0.00018778185244150425,34.45096788149145,34.45096788285757,34.45096788149145,34.45096788285757,0.0,0.0,1.0,1.0,5.603848823304585,-5.601333104133817,5.6038487999567295,-5.601333128053145,9.751208847247083e-06,9.745622150125276e-06,0.0,0.0,0.12452997385121299,-0.12447406898075147,-5.350741337440041e-05,0.12452997333237177,-0.12447406951229212,-5.350741337440041e-05,5.603848823304585,-5.601333104133817,-0.0006420889604928049,5.6038487999567295,-5.601333128053145,-0.0006420889604928049,-0.0007379492373662796,-0.0007379302299445487
