time_s,theta_target_deg,left_theta_world_deg,right_theta_world_deg
0.001,-20.0,0.0,0.0
0.002,-20.0,-0.00576144129803863,-0.005761441298034751
0.003,-20.0,-0.01707348692610756,-0.017073486926103682
0.004,-20.0,-0.03374393715467882,-0.03374393715467882
0.005,-20.0,-0.05558574388594844,-0.05558574388594844
0.006,-20.0,-0.08241657734635512,-0.08241657734635123
0.007,-20.0,-0.11405873646368897,-0.11405873646368897
0.008,-20.0,-0.15033906250205833,-0.15033906250205833
0.009000000000000001,-20.0,-0.19108884933192813,-0.19108884933192813
0.010000000000000002,-20.0,-0.23614375162031656,-0.23614375162031656
0.011000000000000003,-20.0,-0.28534369204799814,-0.28534369204799814
0.012000000000000004,-20.0,-0.33853276837656926,-0.33853276837656926
0.013000000000000005,-20.0,-0.39555916097028776,-0.39555916097028776
0.014000000000000005,-20.0,-0.4562750412141056,-0.4562750412141056
0.015000000000000006,-20.0,-0.5205364811465389,-0.5205364811465428
0.016000000000000007,-20.0,-0.58820336453298,-0.58820336453298
0.017000000000000008,-20.0,-0.6591392995355059,-0.6591392995355098
0.01800000000000001,-20.0,-0.7332115330826673,-0.7332115330826674
0.01900000000000001,-20.0,-0.8102908670029592,-0.8102908670029592
0.02000000000000001,-20.0,-0.8902515759562515,-0.8902515759562515
0.02100000000000001,-20.0,-0.9729713271749697,-0.9729713271749697
0.022000000000000013,-20.0,-1.0583311020102963,-1.0583311020103001
0.023000000000000013,-20.0,-1.146215119266543,-1.146215119266547
0.024000000000000014,-20.0,-1.2365107602975358,-1.2365107602975358
0.025000000000000015,-20.0,-1.3291084958329076,-1.3291084958329076
0.026000000000000016,-20.0,-1.4239018144970548,-1.4239018144970548
0.027000000000000017,-20.0,-1.5207871529810748,-1.5207871529810788
0.028000000000000018,-20.0,-1.6196638278255877,-1.619663827825592
0.02900000000000002,-20.0,-1.720433968771688,-1.720433968771688
0.03000000000000002,-20.0,-1.8230024536364928,-1.8230024536364964
0.03100000000000002,-20.0,-1.9272768446703838,-1.927276844670384
0.03200000000000002,-20.0,-2.0331673263529897,-2.033167326352993
0.03300000000000002,-20.0,-2.140586644586198,-2.140586644586202
0.03400000000000002,-20.0,-2.249450047243229,-2.249450047243229
0.035000000000000024,-20.0,-2.3596752260341,-2.3596752260341
0.036000000000000025,-20.0,-2.471182259649051,-2.4711822596490554
