step,time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,x_velocity_reference,wheel_torque,pitch_torque,left_pitch_torque,right_pitch_torque,base_height,max_abs_ctrl,left_length,right_length,left_length_error,right_length_error,left_length_force_raw,right_length_force_raw,left_length_force,right_length_force,left_length_integral,right_length_integral,left_theta_force_scale,right_theta_force_scale,left_front_tau,left_rear_tau,right_front_tau,right_rear_tau,left_theta,right_theta,left_branch_violation,right_branch_violation,left_front_ctrl,left_rear_ctrl,left_wheel_ctrl,right_front_ctrl,right_rear_ctrl,right_wheel_ctrl,left_front_motor_tau,left_rear_motor_tau,left_wheel_motor_tau,right_front_motor_tau,right_rear_motor_tau,right_wheel_motor_tau,left_wheel_speed,right_wheel_speed
51,0.051000000000000004,5.7529337909096074e-05,8.254922301885454e-05,-0.028094108032941406,-2.3891330175343482e-05,-0.0012966634074871072,-7.709605370054783e-05,0.0,-0.0012731742847098904,0.0005048111502659492,0.0005047713308758716,0.0005048509696560267,0.48462845267093824,0.124523279790748,0.350187634904919,0.3501876349018201,-0.00018763490491902068,-0.00018763490182011067,34.45104741571569,34.4510474170985,34.45104741571569,34.4510474170985,0.0,0.0,1.0,1.0,5.60354759058366,-5.601672519823741,5.603547565006662,-5.601672545987267,5.7532204188021225e-05,5.7526471630170916e-05,0.0,0.0,0.124523279790748,-0.1244816115516387,-5.3048928529578764e-05,0.12452327922237026,-0.12448161213305037,-5.3048928529578764e-05,5.60354759058366,-5.601672519823741,-0.0006365871423549452,5.603547565006662,-5.601672545987267,-0.0006365871423549452,-0.00028108127777523063,-0.0002810676675269689
56,0.056,5.7959349051879663e-05,9.118569595812735e-05,-0.028094235083118257,-2.6433837763240364e-05,-0.0012970822382797256,-8.829859553371806e-05,0.0,-0.0012710800694526454,0.0004899100104429692,0.0004898706155065576,0.0004899494053793807,0.4846284574587028,0.1245233620588516,0.3501876396246448,0.3501876396215362,-0.00018763962464479755,-0.0001876396215362286,34.4510384936212,34.451038495012114,34.4510384936212,34.451038495012114,0.0,0.0,1.0,1.0,5.603551292648322,-5.601664950111653,5.603551267343392,-5.601664976008246,5.796220752135923e-05,5.79564905824001e-05,0.0,0.0,0.1245233620588516,-0.12448144333581451,-5.296166956052689e-05,0.12452336149651982,-0.12448144391129436,-5.296166956052689e-05,5.603551292648322,-5.601664950111653,-0.0006355400347263227,5.603551267343392,-5.601664976008246,-0.0006355400347263227,-0.00031099355141101474,-0.0003109791018416997
61,0.061,5.8432575687268126e-05,9.983359387803623e-05,-0.028094375084981443,-2.9056344395773046e-05,-0.001297559038544002,-0.00010015582024132756,0.0,-0.0012694984722026329,0.0004747120329898685,0.00047467303970555156,0.00047475102627418545,0.4846284626747079,0.12452346266616872,0.3501876447705741,0.3501876447674566,-0.00018764477057414686,-0.0001876447674566406,34.45102975530729,34.45102975670427,34.45102975530729,34.45102975670427,0.0,0.0,1.0,1.0,5.6035558199775926,-5.601657574312623,5.603555794988065,-5.601657599895422,5.8435425992098806e-05,5.8429725382437445e-05,0.0,0.0,0.12452346266616872,-0.1244812794291694,-5.2895769675109706e-05,0.12452346211084589,-0.12448127999767604,-5.2895769675109706e-05,5.6035558199775926,-5.601657574312623,-0.0006347492361013164,5.603555794988065,-5.601657599895422,-0.0006347492361013164,-0.00034184695459664363,-0.00034183173706860446
66,0.066,5.894904141697986e-05,0.0001084795900351741,-0.02809452844132314,-3.175959838025886e-05,-0.0012980970962670904,-0.00011266969042979296,0.0,-0.001268420912548611,0.00045927194018088543,0.00045923332533919967,0.0004593105550225712,0.4846284682991873,0.12452356582729449,0.3501876503253388,0.3501876503222118,-0.0001876503253387951,-0.00018765032221179645,34.451021140827784,34.451021142228946,34.451021140827784,34.451021142228946,0.0,0.0,1.0,1.0,5.603560462228252,-5.601650123768559,5.603560437535651,-5.601650149055446,5.895188323857618e-05,5.894619959538354e-05,0.0,0.0,0.12452356582729449,-0.12448111386152354,-5.2850871356192126e-05,0.12452356527857003,-0.12448111442345434,-5.2850871356192126e-05,5.603560462228252,-5.601650123768559,-0.0006342104562743055,5.603560437535651,-5.601650149055446,-0.0006342104562743055,-0.00037365029250347327,-0.00037363437526732353
71,0.07100000000000001,5.950871983541297e-05,0.00011711543136525769,-0.028094695556808356,-3.454392355192502e-05,-0.0012986996834976317,-0.00012583641231414666,0.0,-0.0012678437403758906,0.00044359960432079835,0.00044356134680519896,0.00044363786183639775,0.4846284743093773,0.12452367167323258,0.35018765626889276,0.35018765626575643,-0.00018765626889277742,-0.0001876562657564529,34.45101271018727,34.4510127115911,34.45101271018727,34.4510127115911,0.0,0.0,1.0,1.0,5.603565225295466,-5.601642612104927,5.603565200883014,-5.601642637112205,5.951155288883523e-05,5.95058867819907e-05,0.0,0.0,0.12452367167323258,-0.12448094693566504,-5.282682251566211e-05,0.12452367113073365,-0.12448094749138233,-5.282682251566211e-05,5.603565225295466,-5.601642612104927,-0.0006339218701879453,5.603565200883014,-5.601642637112205,-0.0006339218701879453,-0.0004064073771504811,-0.00040639082407128394
76,0.076,6.011154518610129e-05,0.0001257338044011478,-0.028094876837982417,-3.7409714742625634e-05,-0.001299370051825577,-0.00013965170912534828,0.0,-0.0012677619842961002,0.00042770264188120283,0.00042766472260393244,0.0004277405611584732,0.4846284806799523,0.12452378033314336,0.3501876625781965,0.35018766257505063,-0.00018766257819652354,-0.0001876625750506511,34.451004517451736,34.45100451885671,34.451004517451736,34.45100451885671,0.0,0.0,1.0,1.0,5.603570114991451,-5.601635051097673,5.6035700908439585,-5.601635075840052,6.011436921656809e-05,6.0108721155634484e-05,0.0,0.0,0.12452378033314336,-0.12448077891328162,-5.2823416012337506e-05,0.12452377979653241,-0.12448077946311227,-5.2823416012337506e-05,5.603570114991451,-5.601635051097673,-0.0006338809921480501,5.6035700908439585,-5.601635075840052,-0.0006338809921480501,-0.000440122855714035,-0.0004401057264653917
81,0.081,6.075741254229651e-05,0.0001343240262054658,-0.028095072695219294,-4.0358265308213186e-05,-0.0013001114428973684,-0.00015411716556974097,0.0,-0.001268164242173675,0.0004116048949919858,0.00041156730069150495,0.0004116424892924666,0.48462848737672304,0.12452387714312023,0.35018766922394273,0.350187669220788,-0.00018766922394275465,-0.0001876692207880004,34.450996808083296,34.450996809488004,34.450996808083296,34.450996809488004,0.0,0.0,1.0,1.0,5.60357447144041,-5.601626584750012,5.603574447466985,-5.601626609321459,6.076022732118232e-05,6.0754597763410705e-05,0.0,0.0,0.12452387714312023,-0.1244805907722225,-5.284017675723646e-05,0.12452387661037745,-0.12448059131825463,-5.284017675723646e-05,5.60357447144041,-5.601626584750012,-0.0006340821210868375,5.603574447466985,-5.601626609321459,-0.0006340821210868375,-0.00047481194942759005,-0.0004747942931186025
86,0.08600000000000001,6.144616527303097e-05,0.00014288275023458145,-0.02809528354342396,-4.3389294048410716e-05,-0.0013009270967924652,-0.00016922486989278247,0.0,-0.0012690485151610588,0.00039531683097219334,0.0003952795508663916,0.00039535411107799505,0.48462849435182237,0.12452399304640421,0.3501876761567274,0.3501876761535639,-0.00018767615672743432,-0.00018767615356390932,34.45098967804524,34.45098967944861,34.45098967804524,34.45098967944861,0.0,0.0,1.0,1.0,5.60357968708819,-5.601619043270602,5.603579663360496,-5.601619067595588,6.14489705873247e-05,6.144335995873724e-05,0.0,0.0,0.12452399304640421,-0.12448042318379114,-5.287702146504412e-05,0.12452399251912213,-0.12448042372434641,-5.287702146504412e-05,5.60357968708819,-5.601619043270602,-0.0006345242575805294,5.603579663360496,-5.601619067595588,-0.0006345242575805294,-0.0005104713511699891,-0.0005104532146749688
91,0.091,6.217764765570138e-05,0.0001514084663678223,-0.02809550979234853,-4.650237835975611e-05,-0.0013018201873998163,-0.00018496463756033666,0.0,-0.0012704261829173565,0.00037880977507188707,0.0003787727933802062,0.00037884675676356795,0.4846285015762043,0.12452411198741403,0.3501876833474834,0.35018768334431133,-0.00018768334748342497,-0.00018768334431135125,34.450982861381796,34.450982862782716,34.450982861381796,34.450982862782716,0.0,0.0,1.0,1.0,5.603585039433631,-5.601611466927534,5.603585015939134,-5.6016114910182475,6.218044331541699e-05,6.217485199598577e-05,0.0,0.0,0.12452411198741403,-0.12448025482061187,-5.2934424288223186e-05,0.1245241114653141,-0.12448025535596105,-5.2934424288223186e-05,5.603585039433631,-5.601611466927534,-0.0006352130914586782,5.603585015939134,-5.6016114910182475,-0.0006352130914586782,-0.0005470960886203421,-0.0005470775198445075
96,0.096,6.295168441865878e-05,0.00015989622405814354,-0.028095751855049433,-4.969835451057829e-05,-0.0013027938594279069,-0.00020133124554918557,0.0,-0.0012722836398040122,0.0003620865981727332,0.0003620499005485774,0.000362123295796889,0.484628509020339,0.12452423410907619,0.3501876907686693,0.35018769076548917,-0.000187690768669313,-0.00018769076548919017,34.450976404546125,34.45097640594336,34.450976404546125,34.45097640594336,0.0,0.0,1.0,1.0,5.603590534908428,-5.601603864399222,5.603590511635696,-5.601603888266703,6.295447025624084e-05,6.294889858107672e-05,0.0,0.0,0.12452423410907619,-0.12448008587553827,-5.3011818325167175e-05,0.12452423359190436,-0.12448008640592673,-5.3011818325167175e-05,5.603590534908428,-5.601603864399222,-0.0006361418199020061,5.603590511635696,-5.601603888266703,-0.0006361418199020061,-0.0005846960019782321,-0.0005846770453294922
