step,time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,x_velocity_reference,wheel_torque,pitch_torque,left_pitch_torque,right_pitch_torque,base_height,max_abs_ctrl,left_length,right_length,left_length_error,right_length_error,left_length_force_raw,right_length_force_raw,left_length_force,right_length_force,left_length_integral,right_length_integral,left_theta_force_scale,right_theta_force_scale,left_front_tau,left_rear_tau,right_front_tau,right_rear_tau,left_theta,right_theta,left_branch_violation,right_branch_violation,left_front_ctrl,left_rear_ctrl,left_wheel_ctrl,right_front_ctrl,right_rear_ctrl,right_wheel_ctrl,left_front_motor_tau,left_rear_motor_tau,left_wheel_motor_tau,right_front_motor_tau,right_rear_motor_tau,right_wheel_motor_tau,left_wheel_speed,right_wheel_speed
51,0.051000000000000004,5.709871915788174e-05,6.1028700997612766e-05,-0.028094322909179258,-3.241878304938306e-05,-0.0012970084368108406,-9.411760692425579e-05,0.0,-0.0012978316967742656,0.00042413067938597987,0.00042409086004966583,0.0004241704987222939,0.4846284496338889,0.1245240219485635,0.3501876318100545,0.35018763180695617,-0.00018763181005454488,-0.00018763180695618997,34.45105768485472,34.45105768623434,34.45105768485472,34.45105768623434,0.0,0.0,1.0,1.0,5.6035809876853575,-5.601642474473031,5.603580962107801,-5.601642500635912,5.710158543687373e-05,5.709585287888974e-05,0.0,0.0,0.1245240219485635,-0.12448094387717847,-5.4076320698927736e-05,0.12452402138017336,-0.12448094445857583,-5.4076320698927736e-05,5.6035809876853575,-5.601642474473031,-0.0006489158483871328,5.603580962107801,-5.601642500635912,-0.0006489158483871328,-0.0003814042528895959,-0.0003813906423900055
56,0.056,5.741523722241005e-05,6.670119956750304e-05,-0.02809449524920138,-3.584742525318119e-05,-0.0012975193012355786,-0.00010763342831134351,0.0,-0.0012965543240100578,0.00040757048071917367,0.0004075310858059048,0.00040760987563244255,0.48462845382419384,0.12452413751259946,0.35018763593751945,0.350187635934412,-0.00018763593751947027,-0.00018763593441201154,34.451049640866856,34.4510496422542,34.451049640866856,34.4510496422542,0.0,0.0,1.0,1.0,5.603586188066975,-5.601633815204758,5.603586162761378,-5.60163384110064,5.7418095691922124e-05,5.7412378752897974e-05,0.0,0.0,0.12452413751259946,-0.1244807514489946,-5.402309683375241e-05,0.12452413695025284,-0.12448075202445867,-5.402309683375241e-05,5.603586188066975,-5.601633815204758,-0.0006482771620050289,5.603586162761378,-5.60163384110064,-0.0006482771620050289,-0.00042174163956802403,-0.000421727189918592
61,0.061,5.776001852082852e-05,7.232986456860206e-05,-0.028094685003978912,-3.9365976657682984e-05,-0.0012980996733295803,-0.00012178419990354884,0.0,-0.0012957467693968823,0.00039102071990402686,0.00039098172664856444,0.0003910597131594893,0.48462845840214397,0.12452425293524032,0.3501876404530363,0.3501876404499199,-0.0001876404530363196,-0.00018764044991992357,34.451041748328926,34.451041749722165,34.451041748328926,34.451041749722165,0.0,0.0,1.0,1.0,5.603591382085814,-5.601626047237519,5.603591357095594,-5.601626072819575,5.776286882565769e-05,5.7757168215999354e-05,0.0,0.0,0.12452425293524032,-0.12448057882750042,-5.3989448724870095e-05,0.12452425237990208,-0.12448057939599055,-5.3989448724870095e-05,5.603591382085814,-5.601626047237519,-0.0006478733846984412,5.603591357095594,-5.601626072819575,-0.0006478733846984412,-0.00046313674599433337,-0.00046312152830408975
66,0.066,5.8132863124680505e-05,7.791675926284317e-05,-0.028094892616370097,-4.297283750992889e-05,-0.0012987526389756717,-0.00013654725713679175,0.0,-0.0012954020019408147,0.0003742656301589164,0.0003742270153055202,0.00037430424501231263,0.48462846335044485,0.12452437052499099,0.3501876453413411,0.35018764533821517,-0.00018764534134113608,-0.00018764533821519214,34.45103396116725,34.451033962564196,34.45103396116725,34.451033962564196,0.0,0.0,1.0,1.0,5.603596673624595,-5.601618215938434,5.603596648931192,-5.601618241224532,5.8135704946162356e-05,5.8130021303198654e-05,0.0,0.0,0.12452437052499099,-0.12448040479863186,-5.397508341420061e-05,0.1245243699762487,-0.12448040536054515,-5.397508341420061e-05,5.603596673624595,-5.601618215938434,-0.0006477010009704073,5.603596648931192,-5.601618241224532,-0.0006477010009704073,-0.0005055707529186922,-0.0005055548355502227
71,0.07100000000000001,5.853354472121791e-05,8.345342264590294e-05,-0.028095118527486935,-4.666789898032741e-05,-0.0012994812376215747,-0.0001519151365109077,0.0,-0.0012955171290400822,0.0003573297654152882,0.00035729150790347625,0.00035736802292710016,0.48462846864899606,0.12452449026951068,0.350187650584581,0.3501876505814461,-0.0001876505845810339,-0.00018765058144609714,34.451026335059936,34.45102633645914,34.451026335059936,34.45102633645914,0.0,0.0,1.0,1.0,5.6036020621279805,-5.6016103399824075,5.60360203771467,-5.601610364988814,5.853637777469049e-05,5.853071166774534e-05,0.0,0.0,0.12452449026951068,-0.12448022977738683,-5.397988037667009e-05,0.12452448972699266,-0.12448023033308477,-5.397988037667009e-05,5.6036020621279805,-5.6016103399824075,-0.0006477585645200411,5.60360203771467,-5.601610364988814,-0.0006477585645200411,-0.00054904238222558,-0.0005490258290762413
76,0.076,5.896179732293384e-05,8.89326461969562e-05,-0.02809536317858362,-5.045125249369555e-05,-0.0013002884684178877,-0.00016787943694037327,0.0,-0.0012960866287487383,0.0003402275196980563,0.0003401896004025779,0.00034026543899353474,0.4846284742753218,0.12452461222285578,0.35018765616213055,0.3501876561589865,-0.00018765616213056724,-0.00018765615898652666,34.451018919604586,34.45101892100454,34.451018919604586,34.45101892100454,0.0,0.0,1.0,1.0,5.60360755002851,-5.601602433074537,5.603607525880077,-5.601602457815999,5.896462135353677e-05,5.895897329233091e-05,0.0,0.0,0.12452461222285578,-0.12448005406832305,-5.400360953119743e-05,0.12452461168622392,-0.12448005461813332,-5.400360953119743e-05,5.60360755002851,-5.601602433074537,-0.0006480433143743691,5.603607525880077,-5.601602457815999,-0.0006480433143743691,-0.0005935527116536333,-0.0005935355823156736
81,0.081,5.9417260773213364e-05,9.429116471986768e-05,-0.02809562702601649,-5.433023016084463e-05,-0.0013011774464257524,-0.0001845089570906104,0.0,-0.0012971136406670818,0.000323481620489888,0.0003234440261002565,0.00032351921487951954,0.48462848019920496,0.12452474780493086,0.35018766204777374,0.35018766204462104,-0.00018766204777376227,-0.00018766204462106195,34.451011931147356,34.45101193254681,34.451011931147356,34.45101193254681,0.0,0.0,1.0,1.0,5.603613651221889,-5.601592631112281,5.603613627247384,-5.601592655682783,5.942007555228173e-05,5.9414445994144994e-05,0.0,0.0,0.12452474780493086,-0.12447983624693958,-5.404640169446174e-05,0.12452474727216409,-0.12447983679295073,-5.404640169446174e-05,5.603613651221889,-5.601592631112281,-0.0006485568203335409,5.603613627247384,-5.601592655682783,-0.0006485568203335409,-0.0006391880066360888,-0.0006391703500896673
86,0.08600000000000001,5.9899273231079706e-05,9.956059358424243e-05,-0.028095910554623234,-5.8302042495207465e-05,-0.0013021514867877248,-0.0002017450154351123,0.0,-0.0012985824349223346,0.000307170425832783,0.0003071331456932483,0.0003072077059723177,0.4846284863785613,0.1245248662624591,0.35018766819773245,0.3501876681945712,-0.00018766819773247123,-0.0001876681945712222,34.451005452128996,34.45100545352661,34.451005452128996,34.45100545352661,0.0,0.0,1.0,1.0,5.603618981810659,-5.601585186414312,5.603618958081847,-5.601585210738227,5.990207854552337e-05,5.989646791663604e-05,0.0,0.0,0.1245248662624591,-0.12447967080920692,-5.410760145509728e-05,0.12452486573515215,-0.12447967134973838,-5.410760145509728e-05,5.603618981810659,-5.601585186414312,-0.0006492912174611673,5.603618958081847,-5.601585210738227,-0.0006492912174611673,-0.0006859154506347608,-0.0006858973139583559
91,0.091,6.0407552956446723e-05,0.00010478679295313609,-0.02809621420047723,-6.235991926377105e-05,-0.001303213287666394,-0.00021950869047325118,0.0,-0.0013004704136997838,0.00029031269112861927,0.00029027570948851654,0.000290349672768722,0.48462849278718395,0.12452499048768906,0.3501876745859894,0.35018767458282,-0.00018767458598939468,-0.00018767458282004101,34.45099925352713,34.45099925492164,34.45099925352713,34.45099925492164,0.0,0.0,1.0,1.0,5.603624571946008,-5.601577573147295,5.603624548450353,-5.601577597236763,6.0410348616359114e-05,6.0404757296534326e-05,0.0,0.0,0.12452499048768906,-0.12447950162549544,-5.418626723749099e-05,0.1245249899655634,-0.12447950216081695,-5.418626723749099e-05,5.603624571946008,-5.601577573147295,-0.0006502352068498919,5.603624548450353,-5.601577597236763,-0.0006502352068498919,-0.0007336553935403035,-0.00073363682443078
96,0.096,6.094185134506599e-05,0.00010995447530503597,-0.02809653839357606,-6.650387127732805e-05,-0.0013043655049540673,-0.00023780513808995942,0.0,-0.0013027872263314598,0.0002730514811393807,0.00027301478345867795,0.0002730881788200834,0.4846284993984547,0.12452511938288655,0.35018768118774257,0.3501876811845656,-0.00018768118774259435,-0.00018768118456563565,34.45099337592549,34.450993377316095,34.45099337592549,34.450993377316095,0.0,0.0,1.0,1.0,5.603630372229895,-5.601569853968842,5.603630348955884,-5.601569877835125,6.094463718277296e-05,6.093906550735901e-05,0.0,0.0,0.12452511938288655,-0.12447933008819649,-5.428280109714416e-05,0.1245251188656863,-0.12447933061855833,-5.428280109714416e-05,5.603630372229895,-5.601569853968842,-0.0006513936131657299,5.603630348955884,-5.601569877835125,-0.0006513936131657299,-0.0007824079640607711,-0.0007823890071704769
