time_s,theta_target_deg,left_theta_world_deg,right_theta_world_deg
0.2680000000000002,-40.0,-36.82964962369722,-36.82964962369724
0.2690000000000002,-40.0,-36.8621372998204,-36.86213729982041
0.2700000000000002,-40.0,-36.89418701002038,-36.8941870100204
0.2710000000000002,-40.0,-36.92580386735099,-36.925803867351036
0.2720000000000002,-40.0,-36.95699294210761,-36.95699294210763
0.2730000000000002,-40.0,-36.98775926185088,-36.98775926185091
0.2740000000000002,-40.0,-37.01810781143756,-37.01810781143758
0.2750000000000002,-40.0,-37.048043533057914,-37.04804353305794
0.2760000000000002,-40.0,-37.07757132628029,-37.07757132628031
0.2770000000000002,-40.0,-37.10669604810195,-37.10669604810198
0.2780000000000002,-40.0,-37.135422513006894,-37.13542251300692
0.2790000000000002,-40.0,-37.163755493029896,-37.16375549302992
0.2800000000000002,-40.0,-37.19169971782714,-37.191699717827156
0.2810000000000002,-40.0,-37.21925987475306,-37.219259874753085
0.2820000000000002,-40.0,-37.246440608943466,-37.246440608943495
0.2830000000000002,-40.0,-37.27324652340478,-37.273246523404794
0.2840000000000002,-40.0,-37.299682179109205,-37.29968217910923
0.2850000000000002,-40.0,-37.325752095095936,-37.32575209509597
0.2860000000000002,-40.0,-37.35146074857804,-37.35146074857808
0.2870000000000002,-40.0,-37.376812575055155,-37.3768125750552
0.2880000000000002,-40.0,-37.40181196843169,-37.40181196843173
0.2890000000000002,-40.0,-37.426463281140485,-37.42646328114052
0.2900000000000002,-40.0,-37.450770824271984,-37.45077082427201
0.2910000000000002,-40.0,-37.4747388677085,-37.47473886770853
0.2920000000000002,-40.0,-37.49837164026374,-37.49837164026376
0.2930000000000002,-40.0,-37.52167332982726,-37.52167332982727
0.2940000000000002,-40.0,-37.54464808351398,-37.544648083514
0.2950000000000002,-40.0,-37.56730000781835,-37.567300007818375
0.2960000000000002,-40.0,-37.58963316877337,-37.58963316877338
0.2970000000000002,-40.0,-37.61165159211402,-37.611651592114036
0.2980000000000002,-40.0,-37.633359263445286,-37.633359263445314
0.2990000000000002,-40.0,-37.65476012841452,-37.654760128414544
0.3000000000000002,-40.0,-37.67585809288797,-37.675858092887985
0.3010000000000002,-40.0,-37.69665702313145,-37.696657023131486
0.3020000000000002,-40.0,-37.717160745995166,-37.717160745995194
0.3030000000000002,-40.0,-37.73737304910212,-37.73737304910213
0.3040000000000002,-40.0,-37.75729768104066,-37.7572976810407
0.3050000000000002,-40.0,-37.7769383515605,-37.77693835156053
0.3060000000000002,-40.0,-37.796298731772254,-37.796298731772275
0.3070000000000002,-40.0,-37.81538245435055,-37.81538245435056
0.3080000000000002,-40.0,-37.83419311374042,-37.834193113740426
0.3090000000000002,-40.0,-37.852734266366845,-37.85273426636687
0.3100000000000002,-40.0,-37.87100943084764,-37.87100943084768
0.3110000000000002,-40.0,-37.889022088209046,-37.88902208820906
0.3120000000000002,-40.0,-37.90677568210434,-37.90677568210435
0.3130000000000002,-40.0,-37.924273619035404,-37.924273619035425
0.3140000000000002,-40.0,-37.9415192685767,-37.941519268576734
0.3150000000000002,-40.0,-37.95851596360204,-37.95851596360206
0.3160000000000002,-40.0,-37.975267000513654,-37.97526700051369
0.3170000000000002,-40.0,-37.99177563947382,-37.99177563947384
0.3180000000000002,-40.0,-38.00804510463858,-38.008045104638605
0.31900000000000023,-40.0,-38.02407858439379,-38.02407858439381
0.32000000000000023,-40.0,-38.039879231593055,-38.03987923159307
0.32100000000000023,-40.0,-38.05545016379785,-38.05545016379787
0.32200000000000023,-40.0,-38.070794463519306,-38.07079446351932
0.32300000000000023,-40.0,-38.085915178461924,-38.08591517846195
0.32400000000000023,-40.0,-38.10081532176891,-38.10081532176891
0.32500000000000023,-40.0,-38.11549787226906,-38.11549787226907
0.32600000000000023,-40.0,-38.12996577472523,-38.12996577472525
0.32700000000000023,-40.0,-38.144221940084144,-38.144221940084165
0.32800000000000024,-40.0,-38.1582692457276,-38.15826924572761
0.32900000000000024,-40.0,-38.172110535724705,-38.17211053572473
0.33000000000000024,-40.0,-38.18574862108556,-38.18574862108558
0.33100000000000024,-40.0,-38.1991862800157,-38.19918628001572
0.33200000000000024,-40.0,-38.21242625817177,-38.21242625817178
0.33300000000000024,-40.0,-38.22547126891778,-38.2254712689178
0.33400000000000024,-40.0,-38.23832399358256,-38.238323993582576
0.33500000000000024,-40.0,-38.250987081717575,-38.250987081717604
0.33600000000000024,-40.0,-38.26346315135564,-38.263463151355666
0.33700000000000024,-40.0,-38.2757547892701,-38.27575478927012
0.33800000000000024,-40.0,-38.28786455123452,-38.28786455123454
0.33900000000000025,-40.0,-38.2997949622828,-38.29979496228282
0.34000000000000025,-40.0,-38.311548516969744,-38.311548516969765
0.34100000000000025,-40.0,-38.3231276796317,-38.32312767963173
0.34200000000000025,-40.0,-38.33453488464769,-38.33453488464772
0.34300000000000025,-40.0,-38.34577253670037,-38.34577253670038
0.34400000000000025,-40.0,-38.3568430110374,-38.356843011037434
0.34500000000000025,-40.0,-38.36774865373257,-38.36774865373259
0.34600000000000025,-40.0,-38.378491781946984,-38.37849178194699
0.34700000000000025,-40.0,-38.38907468419015,-38.389074684190156
0.34800000000000025,-40.0,-38.39949962058086,-38.39949962058088
0.34900000000000025,-40.0,-38.40976882310788,-38.409768823107896
0.35000000000000026,-40.0,-38.41988449589027,-38.41988449589028
0.35100000000000026,-40.0,-38.42984881543744,-38.42984881543747
0.35200000000000026,-40.0,-38.439663930908814,-38.439663930908836
0.35300000000000026,-40.0,-38.44933196437297,-38.44933196437298
0.35400000000000026,-40.0,-38.45885501106628,-38.4588550110663
0.35500000000000026,-40.0,-38.46823513965111,-38.468235139651135
0.35600000000000026,-40.0,-38.47747439247327,-38.47747439247329
0.35700000000000026,-40.0,-38.486574785818874,-38.48657478581888
0.35800000000000026,-40.0,-38.49553831017049,-38.4955383101705
0.35900000000000026,-40.0,-38.504366930462595,-38.50436693046261
0.36000000000000026,-40.0,-38.51306258633612,-38.51306258633613
0.36100000000000027,-40.0,-38.52162719239229,-38.521627192392295
0.36200000000000027,-40.0,-38.53006263844547,-38.53006263844548
0.36300000000000027,-40.0,-38.53837078977526,-38.53837078977528
0.36400000000000027,-40.0,-38.54655348737741,-38.54655348737742
0.36500000000000027,-40.0,-38.55461254821394,-38.55461254821397
0.36600000000000027,-40.0,-38.56254976546212,-38.56254976546213
0.36700000000000027,-40.0,-38.570366908762445,-38.57036690876246
0.36800000000000027,-40.0,-38.57806572446545,-38.57806572446545
0.36900000000000027,-40.0,-38.58564793587742,-38.58564793587745
0.3700000000000003,-40.0,-38.59311524350498,-38.593115243505004
0.3710000000000003,-40.0,-38.60046932529843,-38.60046932529844
0.3720000000000003,-40.0,-38.60771183689383,-38.60771183689385
0.3730000000000003,-40.0,-38.614844411853916,-38.61484441185394
0.3740000000000003,-40.0,-38.62186866190766,-38.62186866190768
0.3750000000000003,-40.0,-38.62878617718859,-38.628786177188594
0.3760000000000003,-40.0,-38.63559852647167,-38.6355985264717
0.3770000000000003,-40.0,-38.64230725740892,-38.64230725740895
0.3780000000000003,-40.0,-38.648913896763645,-38.64891389676366
0.3790000000000003,-40.0,-38.655419950643136,-38.65541995064314
0.3800000000000003,-40.0,-38.661826904730134,-38.661826904730155
0.3810000000000003,-40.0,-38.668136224512715,-38.668136224512715
0.3820000000000003,-40.0,-38.67434935551268,-38.674349355512696
0.3830000000000003,-40.0,-38.680467723512635,-38.68046772351266
0.3840000000000003,-40.0,-38.68649273478137,-38.68649273478139
0.3850000000000003,-40.0,-38.69242577629778,-38.69242577629782
0.3860000000000003,-40.0,-38.69826821597334,-38.69826821597336
0.3870000000000003,-40.0,-38.70402140287289,-38.7040214028729
0.3880000000000003,-40.0,-38.70968666743394,-38.709686667433964
0.3890000000000003,-40.0,-38.71526532168437,-38.71526532168437
0.3900000000000003,-40.0,-38.7207586594585,-38.72075865945851
0.3910000000000003,-40.0,-38.726167956611675,-38.726167956611675
0.3920000000000003,-40.0,-38.73149447123302,-38.731494471233034
0.3930000000000003,-40.0,-38.73673944385684,-38.736739443856855
0.3940000000000003,-40.0,-38.74190409767209,-38.7419040976721
0.3950000000000003,-40.0,-38.74698963873045,-38.74698963873045
0.3960000000000003,-40.0,-38.7519972561526,-38.751997256152634
0.3970000000000003,-40.0,-38.75692812233292,-38.75692812233294
0.3980000000000003,-40.0,-38.76178339314239,-38.76178339314239
0.3990000000000003,-40.0,-38.76656420812991,-38.766564208129935
0.4000000000000003,-40.0,-38.77127169072204,-38.77127169072206
0.4010000000000003,-40.0,-38.775906948420825,-38.775906948420854
0.4020000000000003,-40.0,-38.78047107300006,-38.78047107300007
0.4030000000000003,-40.0,-38.78496514069986,-38.78496514069988
0.4040000000000003,-40.0,-38.78939021241958,-38.7893902124196
0.4050000000000003,-40.0,-38.79374733390885,-38.793747333908854
0.4060000000000003,-40.0,-38.7980375359571,-38.79803753595711
0.4070000000000003,-40.0,-38.802261834581316,-38.802261834581316
0.4080000000000003,-40.0,-38.80642123121205,-38.806421231212056
0.4090000000000003,-40.0,-38.81051671287778,-38.81051671287779
0.4100000000000003,-40.0,-38.81454925238755,-38.814549252387565
0.4110000000000003,-40.0,-38.818519808511795,-38.818519808511816
0.4120000000000003,-40.0,-38.82242932616177,-38.82242932616178
0.4130000000000003,-40.0,-38.826278736566856,-38.826278736566856
0.4140000000000003,-40.0,-38.830068957450436,-38.830068957450436
0.4150000000000003,-40.0,-38.83380089320409,-38.833800893204106
0.4160000000000003,-40.0,-38.83747543505997,-38.837475435059964
0.4170000000000003,-40.0,-38.841093461261416,-38.84109346126143
0.4180000000000003,-40.0,-38.844655837232196,-38.8446558372322
0.4190000000000003,-40.0,-38.84816341574364,-38.84816341574364
0.4200000000000003,-40.0,-38.85161703708049,-38.851617037080494
0.4210000000000003,-40.0,-38.85501752920472,-38.85501752920473
0.4220000000000003,-40.0,-38.858365707918,-38.858365707918004
0.4230000000000003,-40.0,-38.86166237702223,-38.861662377022256
0.4240000000000003,-40.0,-38.86490832847859,-38.864908328478606
0.4250000000000003,-40.0,-38.86810434256481,-38.86810434256482
0.4260000000000003,-40.0,-38.871251188030925,-38.871251188030925
0.4270000000000003,-40.0,-38.8743496222532,-38.874349622253206
0.4280000000000003,-40.0,-38.877400391386644,-38.877400391386644
0.4290000000000003,-40.0,-38.88040423051568,-38.880404230515694
0.4300000000000003,-40.0,-38.88336186380337,-38.883361863803366
0.4310000000000003,-40.0,-38.88627400463883,-38.88627400463882
0.43200000000000033,-40.0,-38.88914135578329,-38.88914135578328
0.43300000000000033,-40.0,-38.89196460951426,-38.89196460951427
0.43400000000000033,-40.0,-38.89474444776844,-38.89474444776843
0.43500000000000033,-40.0,-38.89748154228269,-38.89748154228268
