step,time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,x_velocity_reference,wheel_torque,pitch_torque,left_pitch_torque,right_pitch_torque,base_height,max_abs_ctrl,left_length,right_length,left_length_error,right_length_error,left_length_force_raw,right_length_force_raw,left_length_force,right_length_force,left_length_integral,right_length_integral,left_theta_force_scale,right_theta_force_scale,left_front_tau,left_rear_tau,right_front_tau,right_rear_tau,left_theta,right_theta,left_branch_violation,right_branch_violation,left_front_ctrl,left_rear_ctrl,left_wheel_ctrl,right_front_ctrl,right_rear_ctrl,right_wheel_ctrl,left_front_motor_tau,left_rear_motor_tau,left_wheel_motor_tau,right_front_motor_tau,right_rear_motor_tau,right_wheel_motor_tau,left_wheel_speed,right_wheel_speed
51,0.051000000000000004,0.0016422183800791797,0.0004769194054028065,-0.028007385344920394,-0.0002782668592538621,-0.0016599079856375188,-0.0015828376596659643,0.0,-0.0016713207947844505,-0.01401584058644199,-0.007007960220397829,-0.007007880366044161,0.4846285511484874,0.12459626832887281,0.350187751426813,0.35018775142383546,-0.00018775142681304313,-0.0001877514238354805,34.45096484928118,34.45096485047661,34.45096484928118,34.45096485047661,0.0,0.0,1.0,1.0,5.606832074799277,-5.598346344228814,5.60683204910734,-5.598346370417562,-1.7686731548472847e-05,-1.7692479568205337e-05,0.0,0.0,0.12459626832887281,-0.12440769653841809,-6.96383664493521e-05,0.12459626775794089,-0.12440769712039026,-6.96383664493521e-05,5.606832074799277,-5.598346344228814,-0.0008356603973922253,5.60683204910734,-5.598346370417562,-0.0008356603973922253,-0.003273734582380587,-0.0032737209294749926
56,0.056,0.0016450517289751457,0.0005546044489051593,-0.028008923830613215,-0.0003281566379483817,-0.0016686964599363246,-0.0018798506131088894,0.0,-0.0017169098518862616,-0.016333006976599895,-0.008166542990083327,-0.008166463986516569,0.48462855916279113,0.12460719320679157,0.35018775882686337,0.35018775882388636,-0.0001877588268633934,-0.00018775882388638587,34.45094327909163,34.450943280265776,34.45094327909163,34.450943280265776,0.0,0.0,1.0,1.0,5.607323694305621,-5.597844958793453,5.607323668879221,-5.597844984707591,-2.3641864781039848e-05,-2.364759714131818e-05,0.0,0.0,0.12460719320679157,-0.12439655463985451,-7.15379104952609e-05,0.12460719264176047,-0.12439655521572425,-7.15379104952609e-05,5.607323694305621,-5.597844958793453,-0.0008584549259431308,5.607323668879221,-5.597844984707591,-0.0008584549259431308,-0.0038606735765655833,-0.003860659081043397
61,0.061,0.0016483321631989953,0.0006410279475575896,-0.028010730807004273,-0.00038444896320606327,-0.001679093101118555,-0.002218052210944598,0.0,-0.001767306958856945,-0.018988254245747422,-0.009494166221941384,-0.009494088023806038,0.4846285684490366,0.1246186496962788,0.3501877674895058,0.3501877674865308,-0.0001877674895058301,-0.00018776748653082098,34.450918555303964,34.450918556450446,34.450918555303964,34.450918556450446,0.0,0.0,1.0,1.0,5.607839236332546,-5.597320624638989,5.607839211215563,-5.59732065023169,-3.075807992522405e-05,-3.076379591389517e-05,0.0,0.0,0.1246186496962788,-0.12438490276975532,-7.363778995237271e-05,0.12461864913812361,-0.124384903338482,-7.363778995237271e-05,5.607839236332546,-5.597320624638989,-0.0008836534794284725,5.607839211215563,-5.59732065023169,-0.0008836534794284725,-0.0045229366124031455,-0.004522921345386577
66,0.066,0.0016521095588394167,0.0007371311013280586,-0.028012840287551903,-0.0004478696317055103,-0.0016913162986279672,-0.002602233713434563,0.0,-0.0018222891656366922,-0.02201510621448844,-0.011007591827086214,-0.011007514387402226,0.4846285791999829,0.12463170774399113,0.35018777761127146,0.3501877776083004,-0.00018777761127147796,-0.00018777760830041013,34.45088987609768,34.45088987721013,34.45088987609768,34.45088987721013,0.0,0.0,1.0,1.0,5.608426848479601,-5.596722828800936,5.608426823652436,-5.596722854089395,-3.920389029947815e-05,-3.9209589277622904e-05,0.0,0.0,0.12463170774399113,-0.12437161841779858,-7.592871523486218e-05,0.12463170719227636,-0.12437161897976434,-7.592871523486218e-05,5.608426848479601,-5.596722828800936,-0.0009111445828183461,5.608426823652436,-5.596722854089395,-0.0009111445828183461,-0.005269062475709338,-0.005269046505596787
71,0.07100000000000001,0.0016564412597533053,0.0008442292755126714,-0.02801529063754339,-0.0005193453914715693,-0.001705614774212615,-0.0030387792728535814,0.0,-0.001882651641931138,-0.025464924336636,-0.012732500530026615,-0.012732423806609385,0.4846285916436065,0.12464658806646796,0.35018778942718837,0.3501877894242235,-0.00018778942718838953,-0.00018778942422353895,34.45085651682668,34.45085651789819,34.45085651682668,34.45085651789819,0.0,0.0,1.0,1.0,5.609096462991058,-5.59604138882247,5.609096438435871,-5.596041413821894,-4.917067376095901e-05,-4.917635515766065e-05,0.0,0.0,0.12464658806646796,-0.124356475307166,-7.844381841379742e-05,0.12464658752079713,-0.12435647586270875,-7.844381841379742e-05,5.609096462991058,-5.59604138882247,-0.000941325820965569,5.609096438435871,-5.596041413821894,-0.000941325820965569,-0.006109954086656559,-0.006109937477380367
76,0.076,0.0016613924247405802,0.00096382111682651,-0.028018125289498222,-0.0005999486852434234,-0.0017222717701047246,-0.0035349548743099975,0.0,-0.0019491746472631742,-0.029396172374679647,-0.014698124210154484,-0.014698048164525163,0.48462860604704383,0.12466354186353473,0.35018780321528553,0.35018780321232934,-0.00018780321528555355,-0.0001878032123293627,34.45081764223709,34.45081764326044,34.45081764223709,34.45081764326044,0.0,0.0,1.0,1.0,5.609859383859063,-5.595264712515679,5.609859359559389,-5.595264737239742,-6.087651371165805e-05,-6.088217701663072e-05,0.0,0.0,0.12466354186353473,-0.12433921583368175,-8.121561030263226e-05,0.12466354132354197,-0.12433921638310538,-8.121561030263226e-05,5.609859383859063,-5.595264712515679,-0.0009745873236315871,5.609859359559389,-5.595264737239742,-0.0009745873236315871,-0.007058228420865626,-0.007058211231920806
81,0.081,0.0016670452378058373,0.001099292987180634,-0.02802139465582291,-0.0006915076521913793,-0.0017416226439213544,-0.004105491911964893,0.0,-0.0020250744855339485,-0.03390615450966781,-0.016953114951966605,-0.016953039557701204,0.48462862271640517,0.12468531536691009,0.350187819294826,0.35018781929188203,-0.00018781929482603044,-0.00018781929188205204,34.450772718491294,34.45077271945787,34.450772718491294,34.45077271945787,0.0,0.0,1.0,1.0,5.610839191510954,-5.594263482422336,5.610839167371328,-5.594263506960771,-7.457458373800284e-05,-7.458022849303112e-05,0.0,0.0,0.12468531536691009,-0.1243169662760519,-8.437810356391452e-05,0.12468531483047395,-0.12431696682135046,-8.437810356391452e-05,5.610839191510954,-5.594263482422336,-0.0010125372427669743,5.610839167371328,-5.594263506960771,-0.0010125372427669743,-0.008135393003348616,-0.008135375283507367
86,0.08600000000000001,0.001673493789681136,0.0012522519053780974,-0.028025159364904358,-0.0007956278031493891,-0.0017640761969015305,-0.004758695244155186,0.0,-0.0021111333657028663,-0.03909360166513504,-0.019546838214840417,-0.019546763450294626,0.48462864200075745,0.12470768235476,0.3501878380092579,0.35018783800632924,-0.0001878380092579235,-0.00018783800632926617,34.45072055860381,34.450720559504575,34.45072055860381,34.450720559504575,0.0,0.0,1.0,1.0,5.6118457059642,-5.59323843412067,5.611845682057819,-5.593238458399135,-9.057959433134728e-05,-9.058522010944146e-05,0.0,0.0,0.12470768235476,-0.12429418742490377,-8.796389023761943e-05,0.12470768182350708,-0.12429418796442522,-8.796389023761943e-05,5.6118457059642,-5.59323843412067,-0.0010555666828514331,5.611845682057819,-5.593238458399135,-0.0010555666828514331,-0.009360336197745477,-0.009360317994004854
91,0.091,0.0016808330424196143,0.0014239033051196837,-0.02802948533664012,-0.0009135197730866819,-0.0017900596218864758,-0.00550139922139388,0.0,-0.0022050298126874124,-0.04500308395011655,-0.02250157905829869,-0.022501504891817858,0.48462866431883356,0.12473315545178468,0.3501878598236973,0.35018785982078804,-0.000187859823697345,-0.00018785982078806107,34.450659166810084,34.450659167634946,34.450659166810084,34.450659167634946,0.0,0.0,1.0,1.0,5.612991995330311,-5.592070389862814,5.6129919716428045,-5.592070413891732,-0.00010922377625647629,-0.00010922938267724659,0.0,0.0,0.12473315545178468,-0.1242682308858403,-9.187624219530885e-05,0.12473315492539566,-0.12426823141981627,-9.187624219530885e-05,5.612991995330311,-5.592070389862814,-0.0011025149063437062,5.6129919716428045,-5.592070413891732,-0.0011025149063437062,-0.010747300768148775,-0.010747282128008444
96,0.096,0.0016891738875412113,0.0016168267235264783,-0.028034446650549258,-0.0010469623532759617,-0.001820056993666429,-0.006346008114612188,0.0,-0.00230852490861074,-0.05173440482476043,-0.025867239211221763,-0.02586716561353867,0.48462869015135907,0.12476216326901456,0.350187885286312,0.35018788528342704,-0.0001878852863120284,-0.00018788528342705835,34.45058706466144,34.450587065399546,34.45058706466144,34.450587065399546,0.0,0.0,1.0,1.0,5.614297347105655,-5.590739551103318,5.61429732362341,-5.590739574892006,-0.00013088031276102402,-0.00013088589948941147,0.0,0.0,0.12476216326901456,-0.12423865669118483,-9.618853785878084e-05,0.12476216274718689,-0.12423865721982236,-9.618853785878084e-05,5.614297347105655,-5.590739551103318,-0.00115426245430537,5.61429732362341,-5.590739574892006,-0.00115426245430537,-0.012317213672341704,-0.012317194640033863
101,0.101,0.0016986425078595344,0.001833952796225803,-0.028040127157456102,-0.001198028163876874,-0.0018546194569294277,-0.007306638715781727,0.0,-0.002423260163965981,-0.0594011650620499,-0.029700619058583684,-0.029700546003466215,0.48462872004616436,0.12479519357439603,0.35018791503134156,0.3501879150284861,-0.00018791503134157894,-0.00018791502848614083,34.45050254266992,34.45050254330879,34.45050254266992,34.45050254330879,0.0,0.0,1.0,1.0,5.615783710847821,-5.589223377917246,5.615783687558095,-5.589223401473512,-0.00015597416569937113,-0.0001559797324404156,0.0,0.0,0.12479519357439603,-0.1242049639537166,-0.00010096917349858254,0.12479519305684657,-0.12420496447718915,-0.00010096917349858254,5.615783710847821,-5.589223377917246,-0.0012116300819829905,5.615783687558095,-5.589223401473512,-0.0012116300819829905,-0.014094458678490523,-0.014094439295082983
106,0.106,0.0017093930805437913,0.0020810621070907623,-0.028046623216353414,-0.001369931847920569,-0.0018943885289347063,-0.00840875246741717,0.0,-0.0025536600497114543,-0.06816614878053281,-0.03408311065625846,-0.03408303812427436,0.4846287546148878,0.12483805662426993,0.35018794978558976,0.35018794978276946,-0.00018794978558978048,-0.00018794978276948093,34.45040422953709,34.45040423006279,34.45040422953709,34.45040423006279,0.0,0.0,1.0,1.0,5.617712548092147,-5.587245739334434,5.617712524886387,-5.587245762751571,-0.00018499267514387308,-0.00018499822163795695,0.0,0.0,0.12483805662426993,-0.12416101642965409,-0.0001064025020713106,0.12483805610858638,-0.1241610169500349,-0.0001064025020713106,5.617712548092147,-5.587245739334434,-0.0012768300248557271,5.617712524886387,-5.587245762751571,-0.0012768300248557271,-0.01611685512029801,-0.016116835419009493
111,0.111,0.0017216182413913172,0.0023635820222324046,-0.028054052828596143,-0.0015666173308496595,-0.0019401726726539664,-0.009677311918754447,0.0,-0.0027070388752468573,-0.07829104541083558,-0.03914555871250366,-0.03914548669833192,0.48462879450489954,0.12488166641375432,0.35018799028311276,0.35018799028033454,-0.0001879902831127822,-0.0001879902803345601,34.450290986219876,34.450290986616125,34.450290986219876,34.450290986616125,0.0,0.0,1.0,1.0,5.619674988618945,-5.585242964268977,5.619674965589994,-5.585242987457381,-0.00021855166826164742,-0.00021855719426365088,0.0,0.0,0.12488166641375432,-0.12411651031708837,-0.00011279328646861905,0.12488166590199985,-0.12411651083238624,-0.00011279328646861905,5.619674988618945,-5.585242964268977,-0.0013535194376234287,5.619674965589994,-5.585242987457381,-0.0013535194376234287,-0.018430802123554402,-0.018430782131731695
116,0.116,0.001735501106790023,0.002682445405184813,-0.028062544957387005,-0.0017900819197511706,-0.001992813633413196,-0.011120225895676471,0.0,-0.002874412180763598,-0.0898213742382958,-0.04491072287907423,-0.044910651359221565,0.48462884050752325,0.1249313131593822,0.350188037520773,0.3501880375180442,-0.00018803752077301006,-0.0001880375180442484,34.450157459770345,34.45015746001935,34.450157459770345,34.45015746001935,0.0,0.0,1.0,1.0,5.621909092172199,-5.582961442958071,5.62190906930731,-5.582961465923405,-0.0002573097739773023,-0.0002573152792690435,0.0,0.0,0.1249313131593822,-0.12406580984351269,-0.00011976717419848324,0.12493131265127355,-0.12406581035385345,-0.00011976717419848324,5.621909092172199,-5.582961442958071,-0.001437206090381799,5.62190906930731,-5.582961465923405,-0.001437206090381799,-0.02105979741623597,-0.02105977716614451
121,0.121,0.0017512573366524303,0.0030426852772976517,-0.028072243512459943,-0.0020437424291799245,-0.002053254362435367,-0.012761636425329462,0.0,-0.0030595634489114054,-0.10295138584804313,-0.05147572844752736,-0.05147565740051577,0.48462889351941246,0.12498782981683249,0.35018809270199325,0.35018809269932305,-0.00018809270199326988,-0.0001880926993230725,34.45000044929446,34.450000449376596,34.45000044929446,34.450000449376596,0.0,0.0,1.0,1.0,5.624452341757462,-5.580362584115457,5.624452319044287,-5.580362606862205,-0.0003019942835848882,-0.00030199976798098475,0.0,0.0,0.12498782981683249,-0.12400805742478795,-0.00012748181037130856,0.12498782931209526,-0.12400805793027123,-0.00012748181037130856,5.624452341757462,-5.580362584115457,-0.0015297817244557027,5.624452319044287,-5.580362606862205,-0.0015297817244557027,-0.024044038817812734,-0.02404401833936196
126,0.126,0.0017691323978200632,0.00345001170972087,-0.02808331125870652,-0.002331606998282611,-0.0021225683430284026,-0.014629017301301941,0.0,-0.0032658850617079036,-0.11790218041480974,-0.05895112550418344,-0.0589510549106263,0.4846289545384037,0.1250521640843254,0.35018815721764246,0.35018815721504,-0.00018815721764248172,-0.00018815721504000793,34.44981620364966,34.44981620354228,34.44981620364966,34.44981620354228,0.0,0.0,1.0,1.0,5.6273473837946435,-5.577402444785142,5.627347361221057,-5.577402467316372,-0.00035343321353698134,-0.0003534386768796975,0.0,0.0,0.1250521640843254,-0.12394227655078094,-0.00013607854423782932,0.12505216358269017,-0.12394227705147493,-0.00013607854423782932,5.627347383794643,-5.577402444785142,-0.0016329425308539518,5.627347361221058,-5.577402467316372,-0.0016329425308539518,-0.027430680907561383,-0.027430660228500055
131,0.131,0.0017894153499206668,0.003913458890025432,-0.02809593365239524,-0.0026591169776640066,-0.0022019873497985958,-0.016763373387531665,0.0,-0.0034967518505955703,-0.13492541569605698,-0.0674627429270958,-0.06746267276896119,0.48462902465388064,0.12513600090946522,0.35018823268116656,0.3501882326786431,-0.00018823268116657799,-0.00018823267864309656,34.44960026492027,34.44960026459843,34.44960026492027,34.44960026459843,0.0,0.0,1.0,1.0,5.631120040925935,-5.573515060215624,5.631120018368193,-5.573515082620773,-0.00041256927879842694,-0.00041257472095743104,0.0,0.0,0.12513600090946522,-0.12385589022701386,-0.00014569799377481542,0.12513600040818207,-0.12385589072490606,-0.00014569799377481542,5.631120040925935,-5.573515060215624,-0.001748375925297785,5.631120018368193,-5.573515082620773,-0.001748375925297785,-0.03128373957729785,-0.03128371872067877
136,0.136,0.0018124957584470588,0.004448744992893879,-0.028110338712000554,-0.0030355177253235414,-0.002293085763994972,-0.019232974672118215,0.0,-0.003780549120877262,-0.15467789033830967,-0.07733898002673573,-0.07733891031157394,0.4846291048448363,0.12522097203302512,0.35018832065754524,0.35018832065511313,-0.00018832065754526006,-0.00018832065511315,34.4493554685844,34.44935546801748,34.4493554685844,34.44935546801748,0.0,0.0,1.0,1.0,5.63494374148613,-5.569603107765789,5.634943719052721,-5.569603129948407,-0.00048058729512326164,-0.0004805927159725651,0.0,0.0,0.12522097203302512,-0.12376895795035087,-0.00015752288003655258,0.12522097153450493,-0.12376895844329792,-0.00015752288003655258,5.634943741486131,-5.569603107765789,-0.001890274560438631,5.634943719052722,-5.569603129948407,-0.001890274560438631,-0.0357119837499531,-0.03571196272824787
141,0.14100000000000001,0.0018387300387877087,0.005054790686511237,-0.028126780039351124,-0.0034641341144911637,-0.002397533932475008,-0.022042364366763077,0.0,-0.0040897798616267075,-0.1771683140353825,-0.08858419166302307,-0.08858412237235942,0.4846291963712245,0.12531768055779505,0.3501884232332269,0.35018842323090044,-0.00018842323322693089,-0.00018842323090045854,34.44906548338125,34.44906548253644,34.44906548338125,34.44906548253644,0.0,0.0,1.0,1.0,5.639295625100777,-5.565147078104272,5.639295602777875,-5.56514710006502,-0.0005588011939736489,-0.0005588065934009499,0.0,0.0,0.12531768055779505,-0.12366993506898383,-0.00017040749423444614,0.12531768006173055,-0.12366993555700044,-0.00017040749423444614,5.639295625100777,-5.565147078104272,-0.0020448899308133537,5.6392956027778744,-5.56514710006502,-0.0020448899308133537,-0.04075452957669782,-0.040754508411329556
146,0.146,0.0018685380873532257,0.005741401512717913,-0.028145537917251214,-0.003951527696723696,-0.002517169448309636,-0.025238568967824008,0.0,-0.004432494346974245,-0.2027751068294611,-0.10138758785624571,-0.10138751897321538,0.4846293006747412,0.12542774436391396,0.3501885431055821,0.3501885431033768,-0.0001885431055821396,-0.0001885431033768481,34.44872285192189,34.44872285076217,34.44872285192189,34.44872285076217,0.0,0.0,1.0,1.0,5.644248496376129,-5.560071575741644,5.644248474149676,-5.560071597479695,-0.0006486286719981193,-0.0006486340499147014,0.0,0.0,0.12542774436391396,-0.1235571461275921,-0.0001846872644572602,0.1254277438699928,-0.12355714661065989,-0.0001846872644572602,5.644248496376128,-5.560071575741644,-0.0022162471734871224,5.644248474149676,-5.560071597479695,-0.0022162471734871224,-0.04648857178260953,-0.046488550493242124
