step,time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,x_velocity_reference,wheel_torque,pitch_torque,left_pitch_torque,right_pitch_torque,base_height,max_abs_ctrl,left_length,right_length,left_length_error,right_length_error,left_length_force_raw,right_length_force_raw,left_length_force,right_length_force,left_length_integral,right_length_integral,left_theta_force_scale,right_theta_force_scale,left_front_tau,left_rear_tau,right_front_tau,right_rear_tau,left_theta,right_theta,left_branch_violation,right_branch_violation,left_front_ctrl,left_rear_ctrl,left_wheel_ctrl,right_front_ctrl,right_rear_ctrl,right_wheel_ctrl,left_front_motor_tau,left_rear_motor_tau,left_wheel_motor_tau,right_front_motor_tau,right_rear_motor_tau,right_wheel_motor_tau,left_wheel_speed,right_wheel_speed
51,0.051000000000000004,5.3398184087158846e-05,-2.9133207912588405e-05,-0.028098335115086123,-0.00010281836360547292,-0.0012940104820543471,2.067124116230856e-05,0.0,-0.001408151915586348,0.0006999320426296651,0.0006998922232594034,0.0006999718619999268,0.48462835202106447,0.12452237961405788,0.35018753592004237,0.35018753591695023,-0.00018753592004239206,-0.0001875359169502544,34.45125516418405,34.45125516555048,34.45125516418405,34.45125516555048,0.0,0.0,1.0,1.0,5.603507082632604,-5.601783195081878,5.603507057053085,-5.601783221242789,5.340105036524789e-05,5.3395317809069805e-05,0.0,0.0,0.12452237961405788,-0.1244840710018195,-5.86729964827645e-05,0.12452237904562412,-0.12448407158317308,-5.86729964827645e-05,5.603507082632604,-5.601783195081878,-0.000704075957793174,5.603507057053085,-5.601783221242789,-0.000704075957793174,-0.0012096346125986032,-0.001209621001647818
56,0.056,5.3264865330607974e-05,-2.2854170334486247e-05,-0.028098852792806436,-0.00010403032834963568,-0.00129391021790033,1.9573548217401637e-05,0.0,-0.001396810428220683,0.0006956257814550853,0.0006955863865760947,0.0006956651763340759,0.4846283462483154,0.12452241479711107,0.3501875302535471,0.3501875302504465,-0.00018753025354711905,-0.0001875302504465437,34.451245490867905,34.45124549224184,34.451245490867905,34.45124549224184,0.0,0.0,1.0,1.0,5.603508665869998,-5.601780494693389,5.60350864056237,-5.601780520587124,5.326772379933655e-05,5.32620068618794e-05,0.0,0.0,0.12452241479711107,-0.12448401099318643,-5.820043450919512e-05,0.12452241423471934,-0.12448401156860277,-5.820043450919512e-05,5.603508665869998,-5.601780494693389,-0.0006984052141103415,5.60350864056237,-5.601780520587124,-0.0006984052141103415,-0.0012238934410135063,-0.0012238789907426271
61,0.061,5.316402912108868e-05,-1.6040218445541294e-05,-0.028099376882164653,-0.00010535969299988227,-0.0012938168681358208,1.8003593389801163e-05,0.0,-0.001386544358601069,0.0006904038828812127,0.0006903648897318367,0.0006904428760305888,0.4846283413305077,0.12452242053093966,0.35018752537983283,0.35018752537672393,-0.00018752537983285356,-0.00018752537672395153,34.45123451206861,34.451234513448284,34.45123451206861,34.451234513448284,0.0,0.0,1.0,1.0,5.603508923892285,-5.6017766636324975,5.603508898900076,-5.601776689212336,5.31668794250518e-05,5.316117881712556e-05,0.0,0.0,0.12452242053093966,-0.12448392585849995,-5.7772681608377875e-05,0.12452241997555724,-0.12448392642694081,-5.7772681608377875e-05,5.603508923892285,-5.6017766636324975,-0.0006932721793005345,5.603508898900076,-5.601776689212336,-0.0006932721793005345,-0.001239533409093607,-0.0012395181909036228
66,0.066,5.309822408168208e-05,-8.759850938974261e-06,-0.028099907977476888,-0.00010680924818477116,-0.0012937328132087038,1.5949178952439258e-05,0.0,-0.0013773066068899112,0.0006842937838581961,0.0006842551690447325,0.0006843323986716598,0.48462833730169547,0.12452243084550135,0.35018752133893194,0.35018752133581443,-0.00018752133893196188,-0.00018752133581445563,34.45122266311116,34.45122266449498,34.45122266311116,34.45122266449498,0.0,0.0,1.0,1.0,5.603509388047561,-5.6017723430487525,5.603509363352197,-5.601772368332766,5.310106590256773e-05,5.3095382260796434e-05,0.0,0.0,0.12452243084550135,-0.12448382984552783,-5.738777528707963e-05,0.12452243029671549,-0.12448383040739479,-5.738777528707963e-05,5.603509388047561,-5.6017723430487525,-0.0006886533034449556,5.603509363352197,-5.601772368332766,-0.0006886533034449556,-0.001256587349398291,-0.0012565714314198536
71,0.07100000000000001,5.30696411803212e-05,-1.0822453713353231e-06,-0.028100446689607865,-0.00010838230578594917,-0.0012936605358679965,1.339057915757715e-05,0.0,-0.0013690584883479216,0.0006773786645870796,0.0006773404070540718,0.0006774169221200873,0.48462833418173423,0.1245224456383846,0.3501875181576935,0.3501875181545675,-0.00018751815769352254,-0.00018751815456752308,34.45121011583467,34.45121011722123,34.45121011583467,34.45121011722123,0.0,0.0,1.0,1.0,5.603510053727307,-5.601767593476138,5.603510029312076,-5.601767618480599,5.30724742330268e-05,5.306680812761561e-05,0.0,0.0,0.1245224456383846,-0.12448372429946973,-5.70441036811634e-05,0.12452244509582391,-0.12448372485512442,-5.70441036811634e-05,5.603510053727307,-5.601767593476138,-0.0006845292441739608,5.603510029312076,-5.601767618480599,-0.0006845292441739608,-0.0012750942273074123,-0.0012750776735384504
76,0.076,5.308013902392089e-05,6.93007862417339e-06,-0.028100993645899974,-0.00011008209244422958,-0.0012936026080332215,1.0311183162082344e-05,0.0,-0.001361758571425764,0.0006697346583130857,0.0006696967390485821,0.0006697725775775894,0.4846283319780143,0.12452246486000774,0.35018751585172486,0.35018751584859037,-0.00018751585172488427,-0.0001875158485903916,34.45119703973523,34.45119704112275,34.45119703973523,34.45119704112275,0.0,0.0,1.0,1.0,5.603510918700349,-5.601762472306284,5.603510894550077,-5.601762497045801,5.308296305373967e-05,5.30773149941021e-05,0.0,0.0,0.12452246486000774,-0.1244836104956952,-5.67399404760735e-05,0.12452246432333504,-0.12448361104546224,-5.67399404760735e-05,5.603510918700349,-5.601762472306284,-0.000680879285712882,5.603510894550077,-5.601762497045801,-0.000680879285712882,-0.001295092005442972,-0.0012950748755977235
81,0.081,5.313128273380031e-05,1.5227194832927657e-05,-0.028101549486555005,-0.00011191041314837626,-0.0012935616577828169,6.706285808002606e-06,0.0,-0.00135537199794666,0.0006614125383324251,0.0006613749439950846,0.0006614501326697655,0.4846283306912783,0.1245224958605949,0.35018751442835605,0.3501875144252134,-0.00018751442835607257,-0.00018751442521341977,34.451183472906976,34.451183474294254,34.451183472906976,34.451183474294254,0.0,0.0,1.0,1.0,5.60351231372677,-5.601757662569463,5.603512289750421,-5.601757687137982,5.313409751198293e-05,5.31284679556177e-05,0.0,0.0,0.1245224958605949,-0.12448350361265474,-5.64738332477775e-05,0.12452249532778714,-0.12448350415862183,-5.64738332477775e-05,5.60351231372677,-5.601757662569463,-0.00067768599897333,5.603512289750421,-5.601757687137982,-0.00067768599897333,-0.001316601924342485,-0.0013165842673840153
86,0.08600000000000001,5.3224399654784206e-05,2.375515451094848e-05,-0.02810211486107378,-0.00011387022508013376,-0.0012935403405784065,2.560696286846594e-06,0.0,-0.0013498651596630822,0.0006524685468628184,0.0006524312667684493,0.0006525058269571875,0.4846283303203538,0.12452252326714207,0.350187513896427,0.3501875138932761,-0.0001875138964270162,-0.00018751389327614776,34.45116953283443,34.45116953422033,34.45116953283443,34.45116953422033,0.0,0.0,1.0,1.0,5.603513547021393,-5.601751891528249,5.603513523290813,-5.601751915850271,5.322720496831419e-05,5.322159434125422e-05,0.0,0.0,0.12452252326714207,-0.12448337536729441,-5.6244381652628424e-05,0.12452252273979585,-0.12448337590778381,-5.6244381652628424e-05,5.603513547021393,-5.601751891528249,-0.0006749325798315411,5.603513523290813,-5.601751915850271,-0.0006749325798315411,-0.0013396587753482985,-0.0013396406383019077
91,0.091,5.336053325090547e-05,3.2463112333013826e-05,-0.02810269043748084,-0.00011596459958171219,-0.0012935414176217612,-2.1412738563649363e-06,0.0,-0.001345199422853693,0.0006429925451160804,0.0006429555634534336,0.0006430295267787272,0.4846283308433958,0.12452255513764382,0.35018751424219086,0.35018751423903244,-0.0001875142421908782,-0.00018751423903246023,34.451155547455706,34.45115554883904,34.451155547455706,34.45115554883904,0.0,0.0,1.0,1.0,5.603514981193972,-5.601745904651393,5.60351495769659,-5.601745928739115,5.3363328910029174e-05,5.335773759178177e-05,0.0,0.0,0.12452255513764382,-0.12448324232558651,-5.604997595223721e-05,0.12452255461547979,-0.12448324286086923,-5.604997595223721e-05,5.603514981193972,-5.601745904651393,-0.0006725997114268465,5.60351495769659,-5.601745928739115,-0.0006725997114268465,-0.0013642986915535715,-0.001364280122133774
96,0.096,5.3540499990199565e-05,4.131014317742099e-05,-0.02810327689378857,-0.00011819526180263961,-0.00129356769070532,-7.4059780801131255e-06,0.0,-0.0013413488610647837,0.0006330371840812057,0.0006330004864513048,0.0006330738817111066,0.4846283322313431,0.12452259143279944,0.35018751544236604,0.3501875154392002,-0.00018751544236605966,-0.0001875154392002032,34.45114163260161,34.45114163398148,34.45114163260161,34.45114163398148,0.0,0.0,1.0,1.0,5.603516614475975,-5.6017397414034225,5.603516591200373,-5.6017397652679835,5.3543285826999444e-05,5.3537714153399685e-05,0.0,0.0,0.12452259143279944,-0.1244831053645205,-5.5889535877699324e-05,0.12452259091556385,-0.12448310589484407,-5.5889535877699324e-05,5.603516614475975,-5.6017397414034225,-0.0006706744305323919,5.603516591200373,-5.6017397652679835,-0.0006706744305323919,-0.0013905419703790075,-0.0013905230132125125
