step,time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,x_velocity_reference,wheel_torque,pitch_torque,left_pitch_torque,right_pitch_torque,base_height,max_abs_ctrl,left_length,right_length,left_length_error,right_length_error,left_length_force_raw,right_length_force_raw,left_length_force,right_length_force,left_length_integral,right_length_integral,left_theta_force_scale,right_theta_force_scale,left_front_tau,left_rear_tau,right_front_tau,right_rear_tau,left_theta,right_theta,left_branch_violation,right_branch_violation,left_front_ctrl,left_rear_ctrl,left_wheel_ctrl,right_front_ctrl,right_rear_ctrl,right_wheel_ctrl,left_front_motor_tau,left_rear_motor_tau,left_wheel_motor_tau,right_front_motor_tau,right_rear_motor_tau,right_wheel_motor_tau,left_wheel_speed,right_wheel_speed
51,0.051000000000000004,0.00163285166026598,9.465693857014152e-05,-0.028002744856089327,-4.460745903331772e-05,-0.0016267068228163891,1.0237317054312497e-05,0.0,-0.0013842180524070936,0.002073871148325858,0.0010368956475415002,0.0010369755007843577,0.48462851815756336,0.12452647971346202,0.3501877245858351,0.35018772458281927,-0.00018772458583510288,-0.00018772458281929305,34.45108072551344,34.45108072686979,34.45108072551344,34.45108072686979,0.0,0.0,1.0,1.0,5.603691587105791,-5.601529419338629,5.603691561448721,-5.601529445561335,6.14771145652392e-06,6.141963442657932e-06,0.0,0.0,0.12452647971346202,-0.12447843154085841,-5.76757521836289e-05,0.1245264791433049,-0.12447843212358521,-5.76757521836289e-05,5.603691587105791,-5.601529419338629,-0.0006921090262035468,5.603691561448721,-5.601529445561335,-0.0006921090262035468,-0.0005248004589303044,-0.0005247868124418771
56,0.056,0.0016333444747988752,0.00010449310797567997,-0.028002981871342328,-4.92791048564812e-05,-0.0016266552525378052,1.0381760470613452e-05,0.0,-0.0013902441990262908,0.002077393486240557,0.0010386572420853905,0.0010387362441551663,0.48462851823088016,0.12452641878162223,0.3501877246557671,0.3501877246527415,-0.0001877246557671075,-0.00018772465274152772,34.45108159280338,34.45108159416818,34.45108159280338,34.45108159416818,0.0,0.0,1.0,1.0,5.603688845173,-5.601532435912627,5.603688819788919,-5.601532461867883,6.692088437514708e-06,6.6863560846254275e-06,0.0,0.0,0.12452641878162223,-0.12447849857583615,-5.792684162609545e-05,0.12452641821753155,-0.12447849915261963,-5.792684162609545e-05,5.603688845173,-5.601532435912627,-0.0006951220995131454,5.603688819788919,-5.601532461867883,-0.0006951220995131454,-0.0005797614187628149,-0.0005797469308014485
61,0.061,0.001633886573235435,0.0001143681667167824,-0.028003242517134288,-5.404373003623383e-05,-0.0016266030153874005,1.0480240804606596e-05,0.0,-0.0013966330147046867,0.0020813957342675164,0.0010406587689112236,0.0010407369653562927,0.48462851823717296,0.12452640573505672,0.35018772465754266,0.35018772465450726,-0.0001877246575426872,-0.00018772465450728193,34.451082799065226,34.45108280043634,34.451082799065226,34.45108280043634,0.0,0.0,1.0,1.0,5.603688258077552,-5.601533416435525,5.603688233009789,-5.601533442076082,7.286415837681676e-06,7.280699858387314e-06,0.0,0.0,0.12452640573505672,-0.1244785203652339,-5.819304227936195e-05,0.12452640517799532,-0.12447852093502405,-5.819304227936195e-05,5.603688258077552,-5.601533416435525,-0.0006983165073523433,5.603688233009789,-5.601533442076082,-0.0006983165073523433,-0.0006358162177107293,-0.0006358009596124195
66,0.066,0.0016344782183110136,0.00012428825391690789,-0.028003527272586388,-5.890401983605628e-05,-0.0016265505275821527,1.0500804295620233e-05,0.0,-0.0014034326818419198,0.002086446015512989,0.001043184288899616,0.001043261726613373,0.4846285181552821,0.12452638941625402,0.3501877245713487,0.3501877245683035,-0.00018772457134874632,-0.00018772456830351558,34.45108436076753,34.45108436214335,34.45108436076753,34.45108436214335,0.0,0.0,1.0,1.0,5.6036875237314305,-5.601534660101678,5.603687498961371,-5.6015346854456505,7.930540212375918e-06,7.924841245345603e-06,0.0,0.0,0.12452638941625402,-0.12447854800225952,-5.847636174341332e-05,0.12452638886580823,-0.1244785485654589,-5.847636174341332e-05,5.6036875237314305,-5.601534660101678,-0.0007017163409209599,5.603687498961371,-5.6015346854456505,-0.0007017163409209599,-0.0006929964485155745,-0.0006929804888033966
71,0.07100000000000001,0.0016351195982724992,0.00013424490789987645,-0.02800383661722353,-6.386010185069581e-05,-0.0016264981193922776,1.0462817322414778e-05,0.0,-0.0014106106751832145,0.0020924132390100444,0.001046168258954167,0.0010462449800558774,0.4846285179631154,0.12452637048863976,0.3501877243764027,0.35018772437334755,-0.00018772437640274253,-0.0001877243733475753,34.45108630374978,34.45108630512861,34.45108630374978,34.45108630512861,0.0,0.0,1.0,1.0,5.60368667198879,-5.601536145425515,5.603686647499677,-5.601536170489137,8.62431957167803e-06,8.618638188765122e-06,0.0,0.0,0.12452637048863976,-0.12447858100945589,-5.877544479930061e-05,0.12452636994443726,-0.12447858156642526,-5.877544479930061e-05,5.60368667198879,-5.601536145425515,-0.0007053053375916073,5.603686647499677,-5.601536170489137,-0.0007053053375916073,-0.0007513036144887415,-0.0007512870172923363
76,0.076,0.0016358108652671846,0.00014423121116026777,-0.02800417102585969,-6.891050214377223e-05,-0.0016264460333127485,1.0382690351311952e-05,0.0,-0.001418151496425644,0.0020991850058818054,0.001049554481473473,0.0010496305244083325,0.48462851763782,0.12452634952053783,0.3501877240509771,0.35018772404791226,-0.00018772405097711165,-0.00018772404791228547,34.451088650026875,34.451088651407275,34.451088650026875,34.451088651407275,0.0,0.0,1.0,1.0,5.603685728424202,-5.601537853962196,5.603685704200754,-5.6015378787603,9.367663598699545e-06,9.362000310172718e-06,0.0,0.0,0.12452634952053783,-0.12447861897693768,-5.908964568440183e-05,0.12452634898223898,-0.12447861952800666,-5.908964568440183e-05,5.603685728424202,-5.601537853962196,-0.000709075748212822,5.603685704200754,-5.6015378787603,-0.000709075748212822,-0.0008107203773351375,-0.0008107032025183266
81,0.081,0.0016365518909909657,0.00015418977558754031,-0.028004530929214278,-7.403531141267633e-05,-0.0016263940375605644,1.0472068985186008e-05,0.0,-0.0014259679838439137,0.002105692496067777,0.0010528085524251414,0.0010528839436426355,0.48462851715581134,0.12452625580549527,0.3501877235726955,0.3501877235696211,-0.00018772357269553064,-0.00018772356962110104,34.45109141542241,34.45109141680294,34.45109141542241,34.45109141680294,0.0,0.0,1.0,1.0,5.603681511247287,-5.6015430674836795,5.603681487198668,-5.601543092110666,1.0160675797819255e-05,1.0155031062983224e-05,0.0,0.0,0.12452625580549527,-0.12447873483297066,-5.941533266016307e-05,0.1245262552710815,-0.12447873538023703,-5.941533266016307e-05,5.603681511247287,-5.6015430674836795,-0.0007129839919219568,5.603681487198668,-5.601543092110666,-0.0007129839919219568,-0.0008710125153731988,-0.0008709948119838913
86,0.08600000000000001,0.0016373425496369902,0.00016414010151746402,-0.02800491666172622,-7.923370628528593e-05,-0.0016263411193391353,1.0650072072766134e-05,0.0,-0.0014340709530512954,0.0021115039956296003,0.0010557146172542628,0.0010557893783753375,0.4846285164928328,0.12452624212266637,0.35018772291876527,0.3501877229156815,-0.00018772291876528735,-0.00018772291568153188,34.45109462188806,34.45109462326743,34.45109462188806,34.45109462326743,0.0,0.0,1.0,1.0,5.603680895519987,-5.6015447276942805,5.603680871717776,-5.601544752074144,1.1004243174944272e-05,1.0998617420765698e-05,0.0,0.0,0.12452624212266637,-0.12447877172653957,-5.975295637713731e-05,0.12452624159372835,-0.1244787722683143,-5.975295637713731e-05,5.603680895519987,-5.6015447276942805,-0.0007170354765256477,5.603680871717776,-5.601544752074144,-0.0007170354765256477,-0.0009321703428068746,-0.0009321521580233825
91,0.091,0.0016381830794525694,0.00017412084553195328,-0.028005328637493613,-8.451664634429083e-05,-0.0016262874856273935,1.0772051034283041e-05,0.0,-0.0014426175427221521,0.0021181951658860586,0.0010590605016810991,0.0010591346642049595,0.4846285156253888,0.12452622625029161,0.350187722065646,0.35018772206255344,-0.00018772206564604543,-0.0001877220625534637,34.451098280797375,34.45109828217441,34.451098280797375,34.45109828217441,0.0,0.0,1.0,1.0,5.6036801812631225,-5.601546633830917,5.603680157694804,-5.6015466579758115,1.1898397021676218e-05,1.1892790628675553e-05,0.0,0.0,0.12452622625029161,-0.12447881408513149,-6.010906428008967e-05,0.1245262257265512,-0.1244788146216847,-6.010906428008967e-05,5.6036801812631225,-5.601546633830917,-0.0007213087713610761,5.603680157694804,-5.6015466579758115,-0.0007213087713610761,-0.0009943227955333852,-0.0009943041772734577
96,0.096,0.001639073602426285,0.00018412513853554812,-0.028005767293358137,-8.988827394143249e-05,-0.0016262333684920283,1.0853681333076862e-05,0.0,-0.0014515518032726762,0.0021256600614232976,0.0010627932343173813,0.0010628668271059163,0.4846285145298259,0.12452620870486833,0.35018772098969797,0.3501877209865968,-0.00018772098969799256,-0.00018772098659680658,34.4511024075898,34.45110240896344,34.4511024075898,34.45110240896344,0.0,0.0,1.0,1.0,5.603679391719075,-5.601548767644101,5.603679368373179,-5.6015487915651665,1.2843027281981867e-05,1.2837440586531889e-05,0.0,0.0,0.12452620870486833,-0.12447886150320225,-6.0481325136361505e-05,0.12452620818607064,-0.12447886203478148,-6.0481325136361505e-05,5.603679391719075,-5.601548767644101,-0.0007257759016363381,5.603679368373179,-5.6015487915651665,-0.0007257759016363381,-0.0010575186087639916,-0.001057499601622655
